feature,gain_sum,gain_mean
SLogP,33921.774819072336,6784.354963814467
MINdO,5152.03686222434,1030.407372444868
FilterItLogS,3907.7165036164224,781.5433007232845
VR1_Dzm,3813.2460327148438,762.6492065429687
ABCGG,3610.469246841967,722.0938493683934
Vabc,3491.9401235356927,698.3880247071386
VE2_Dzse,3419.2231978923082,683.8446395784616
VE1_Dzse,3365.6361290812492,673.1272258162498
VE1_DzZ,2446.0583009421825,489.2116601884365
VR3_DzZ,2396.2345747351646,479.2469149470329
VR1_Dzp,2188.2898947298527,437.6579789459705
TopoPSA(NO),2095.452632945031,419.0905265890062
ATS7m,2091.0680835545063,418.21361671090125
VE2_Dzi,1954.7739907205105,390.9547981441021
ATSC0d,1952.457676589489,390.4915353178978
VR3_Dt,1941.0606073141098,388.212121462822
ETA_shape_x,1790.794428318739,358.1588856637478
Xpc-6dv,1592.5618367679417,318.51236735358833
ATS0d,1313.3356367647648,262.66712735295295
SMR_VSA5,1296.0664174742997,259.2132834948599
PEOE_VSA6,1238.1192441433668,247.62384882867337
ATS4Z,1199.8851253427565,239.9770250685513
VSA_EState2,1065.6932592466474,213.13865184932948
BCUTd-1h,980.6851673871279,196.13703347742558
Xpc-5dv,946.594294205308,189.3188588410616
VR3_D,902.031005859375,180.406201171875
Xc-5dv,884.2931735031307,176.85863470062614
AATSC0p,783.5435138195753,156.70870276391506
ATS5Z,763.1832242459059,152.63664484918118
GATS4d,755.6418884657323,151.12837769314646
ATS7Z,724.2796588614583,144.85593177229165
PEOE_VSA2,719.8693599738181,143.9738719947636
MINdssC,613.3946239463985,122.6789247892797
GATS1se,602.7369914501905,120.5473982900381
AETA_beta_s,599.625599309802,119.92511986196041
Diameter,598.500408153981,119.70008163079619
AMID_N,578.0370149500668,115.60740299001336
GATS7s,566.6043764948845,113.3208752989769
SlogP_VSA2,566.319475453347,113.2638950906694
MAXsssN,562.9767131656408,112.59534263312817
SdsCH,535.3727726787329,107.07455453574657
MAXaaaC,530.1558441370726,106.03116882741452
SpMAD_D,526.6192842572927,105.32385685145854
MID_N,526.2178977653384,105.24357955306769
ATS2v,524.7672720365226,104.95345440730452
VSA_EState1,523.1964402832091,104.63928805664182
ATS4m,518.9727659672499,103.79455319344997
MINdsCH,515.9602111242712,103.19204222485423
PEOE_VSA8,502.0784696266055,100.41569392532111
NdCH2,498.8496688604355,99.7699337720871
GATS5c,473.0945161357522,94.61890322715044
ATSC5d,461.8591381460428,92.37182762920857
MAXdO,455.02421129122376,91.00484225824475
JGI3,432.32646596059203,86.46529319211841
AATS5s,395.4771099872887,79.09542199745775
GATS6s,388.30089373886585,77.66017874777317
GGI3,387.7912240102887,77.55824480205774
BalabanJ,387.1618645787239,77.43237291574478
AATSC0v,383.4242483340204,76.68484966680407
MWC06,381.342822521925,76.268564504385
Xpc-5d,376.94021989032626,75.38804397806526
PEOE_VSA10,371.2013865150511,74.24027730301023
JGI7,370.02256168052554,74.00451233610511
MATS3d,362.95439498499036,72.59087899699807
RPCG,362.7886726334691,72.55773452669382
ATSC2dv,361.40145019441843,72.28029003888369
ATS6m,360.3141355738044,72.06282711476088
AATSC3dv,357.66355630010366,71.53271126002073
Xp-4d,351.05856681615114,70.21171336323023
ATS6Z,346.93766598030925,69.38753319606185
SlogP_VSA8,345.56016333401203,69.1120326668024
Xc-3dv,344.5784799195826,68.91569598391652
ATSC2s,343.3386270329356,68.66772540658712
IC2,342.6981125548482,68.53962251096964
NdsCH,341.54617631435394,68.30923526287079
Radius,337.485936768353,67.4971873536706
GATS4c,333.30366561561823,66.66073312312365
SlogP_VSA5,327.87996420636773,65.57599284127355
ATSC3dv,326.47003976628184,65.29400795325637
SMR_VSA6,322.2635204717517,64.45270409435034
MATS3dv,320.88846177607775,64.17769235521556
MINaaCH,315.7733796425164,63.15467592850327
MAXdssC,309.24943789839745,61.84988757967949
BCUTd-1l,307.17407375201583,61.43481475040316
piPC10,302.67548044770956,60.53509608954191
MATS1se,301.2852974124253,60.257059482485055
ATS5m,299.8970869705081,59.97941739410162
ZMIC2,297.00173995643854,59.40034799128771
SsssN,292.96528112888336,58.59305622577667
GATS7se,288.07128588855267,57.614257177710535
C1SP2,286.2570390701294,57.25140781402588
PEOE_VSA7,285.7249186486006,57.14498372972012
GATS8d,285.2260347865522,57.04520695731044
Xc-6d,280.3371683359146,56.067433667182925
MINssCH2,275.25351183861494,55.05070236772299
ETA_dEpsilon_D,272.3181463740766,54.46362927481532
nBase,271.8412008360028,54.36824016720057
PEOE_VSA1,265.94456301257014,53.18891260251403
BIC5,262.79967764019966,52.55993552803993
ATS6i,262.1030794531107,52.42061589062214
ETA_eta,252.34070759639144,50.46814151927829
TopoPSA,251.95102996006608,50.390205992013215
ATSC1se,251.84001510590315,50.36800302118063
EState_VSA3,248.65591111034155,49.73118222206831
SaaaC,243.09932070598006,48.61986414119601
ATSC2d,241.07380792871118,48.21476158574224
SIC2,240.0348945632577,48.00697891265154
SpDiam_A,238.74060639739037,47.74812127947807
GATS1are,234.291771620512,46.8583543241024
ATSC2pe,233.3094612956047,46.66189225912094
SaaNH,231.85390640050173,46.370781280100346
AATS6s,227.7707603983581,45.554152079671624
VSA_EState6,226.53612882643938,45.307225765287875
ATSC3d,226.40129513666034,45.280259027332065
AATSC3d,224.61834375560284,44.923668751120566
SMR_VSA3,223.83131458610296,44.766262917220594
MAXaaCH,222.47331136465073,44.49466227293014
AATSC2s,221.65274389833212,44.33054877966642
EState_VSA1,221.32201540470123,44.26440308094025
MATS8dv,220.70897602289915,44.14179520457983
AATSC1i,219.6907116174698,43.938142323493956
GATS7c,218.49778759106994,43.699557518213986
IC1,218.33636555075645,43.66727311015129
SpMAD_Dzv,216.98643912374973,43.397287824749945
GATS6c,215.32741067558527,43.06548213511705
ATSC1i,214.30613088980317,42.86122617796063
Xp-2dv,213.5827369503677,42.716547390073536
VSA_EState5,212.66802563890815,42.53360512778163
AATSC4s,212.26186718419194,42.452373436838386
VSA_EState3,212.0083488225937,42.401669764518736
MATS1i,209.5588170364499,41.91176340728998
AXp-3d,207.89731930941343,41.57946386188269
JGI8,207.8589632511139,41.571792650222775
ZMIC4,207.7617050409317,41.55234100818634
MAXssCH2,207.66755590587854,41.53351118117571
ATSC8d,207.58647369593382,41.51729473918677
GATS8c,205.598753541708,41.1197507083416
VSA_EState4,204.21089283376932,40.842178566753866
BIC2,203.27573755383492,40.65514751076698
VR2_A,201.02248039096594,40.20449607819319
AATSC0c,198.65940069034696,39.73188013806939
MDEC-23,198.38969258591533,39.677938517183065
MATS2pe,194.26102481782436,38.85220496356487
BCUTs-1l,193.4930998198688,38.69861996397376
GGI8,192.68494454026222,38.53698890805244
MAXaasC,192.20474968105555,38.44094993621111
SpMAD_DzZ,191.82828664034605,38.36565732806921
Xc-4dv,190.66971578076482,38.13394315615297
GATS5d,189.40991405397654,37.88198281079531
MINaasC,189.09024475887418,37.818048951774834
Xpc-6d,187.37096974253654,37.474193948507306
GATS7dv,185.76277397572994,37.15255479514599
ATSC2i,185.7349534444511,37.14699068889022
GATS3c,185.706235319376,37.1412470638752
ATSC4i,183.11555855348706,36.623111710697415
SdCH2,181.9957973845303,36.399159476906064
SpMAD_Dt,180.52077011018991,36.10415402203798
GATS8s,179.49681686237454,35.89936337247491
ATSC0c,178.74737258255482,35.749474516510965
AATSC4dv,177.4356439039111,35.48712878078222
ATS3Z,177.23586457967758,35.44717291593552
AATS4i,175.53309404477477,35.106618808954956
BIC1,173.3109282106161,34.66218564212322
MATS2dv,173.16416393220425,34.63283278644085
MATS5d,173.08665712922812,34.61733142584562
ATSC6d,172.2726431004703,34.45452862009406
GGI4,171.73525692522526,34.34705138504505
MINaaNH,170.98689943552017,34.197379887104034
MATS2s,170.93997605517507,34.187995211035016
AATS7s,168.840013243258,33.7680026486516
GATS1d,168.5921715386212,33.71843430772424
nHBAcc,168.10486003011465,33.62097200602293
Xch-7dv,168.01489984989166,33.602979969978335
Xpc-4dv,167.92010779678822,33.584021559357645
ATSC1d,167.64672034233809,33.529344068467616
MINaaaC,166.64946961775422,33.32989392355084
AATSC2pe,166.06902115792036,33.21380423158407
SlogP_VSA3,166.0549382418394,33.21098764836788
BCUTc-1h,165.5816469490528,33.11632938981056
EState_VSA7,164.56392854452133,32.912785708904266
BCUTare-1l,164.41597205400467,32.88319441080093
MPC10,163.91566170752048,32.7831323415041
BCUTi-1h,163.74670687690377,32.74934137538075
MAXaaNH,163.0296536386013,32.60593072772026
SaasC,162.65439078211784,32.53087815642357
AETA_eta,161.8536147326231,32.37072294652462
JGI6,161.82079879567027,32.364159759134054
GATS4v,161.7295504435897,32.345910088717936
MID_C,161.6423837542534,32.328476750850676
ATSC3c,161.4146673232317,32.28293346464634
MDEC-11,161.4076610133052,32.28153220266104
GATS6se,159.4772730767727,31.895454615354538
SlogP_VSA10,159.35951028764248,31.871902057528494
AATSC5d,159.1253368780017,31.825067375600337
GATS5i,158.97899474948645,31.79579894989729
MATS4s,157.8605694435537,31.57211388871074
BCUTc-1l,157.4849406965077,31.49698813930154
EState_VSA8,155.28309471905231,31.056618943810463
VSA_EState8,155.10378229618073,31.020756459236146
AATS6i,154.5419245697558,30.90838491395116
AATS6se,153.88455491513014,30.776910983026028
GATS1pe,153.86584385484457,30.773168770968915
Xch-6dv,153.68246364593506,30.736492729187013
ZMIC3,153.5052502155304,30.70105004310608
ATS8pe,153.46263785660267,30.692527571320532
VSA_EState7,153.46246887743473,30.692493775486945
IC3,153.0185112953186,30.60370225906372
ATSC8dv,152.9059912338853,30.581198246777056
ZMIC5,152.50262241065502,30.500524482131006
JGI4,151.9422097429633,30.388441948592664
ATS8m,151.37118953466415,30.274237906932832
nHRing,150.49480898678303,30.098961797356605
piPC8,147.99046210944653,29.598092421889305
GATS4s,147.62014080956578,29.524028161913158
ATSC4d,146.5796603411436,29.315932068228722
AATS1i,146.21060821041465,29.242121642082928
ATS5s,145.4604039900005,29.092080798000097
PEOE_VSA9,145.43767930939794,29.087535861879587
ATSC1s,144.67165150493383,28.934330300986765
MATS2are,143.57459872961044,28.71491974592209
CIC2,143.45765656977892,28.691531313955785
GATS8i,143.31930238753557,28.663860477507114
ATS6s,143.1795874759555,28.635917495191098
AATSC6d,143.1620530486107,28.632410609722136
SRW04,142.42889852821827,28.485779705643655
AETA_eta_R,141.72460040822625,28.34492008164525
AXp-0dv,141.7089582644403,28.34179165288806
Xc-5d,141.69400431215763,28.338800862431526
fragCpx,140.24428247660398,28.0488564953208
ATSC0i,138.52055663615465,27.70411132723093
ETA_shape_y,138.4986106529832,27.699722130596637
GATS7p,138.16239243000746,27.632478486001492
MATS3c,138.15439254418015,27.63087850883603
ATS5i,138.15332809463143,27.630665618926287
AATS5i,137.57100769877434,27.51420153975487
MATS3se,137.17486692592502,27.434973385185003
GATS1s,137.05189410597086,27.410378821194172
BIC3,136.96681057289243,27.393362114578487
GATS6are,136.03562752902508,27.207125505805017
AXp-6d,135.97194100916386,27.194388201832773
GATS4dv,134.83357851952314,26.96671570390463
ATSC7v,134.1445415019989,26.82890830039978
MDEN-23,134.02129025012255,26.804258050024508
AXp-7d,133.8525121808052,26.770502436161042
ATSC4dv,133.49488620087504,26.698977240175008
MATS8i,132.86278926581144,26.572557853162287
BCUTm-1l,132.80701953172684,26.56140390634537
GATS5pe,132.78515842929482,26.557031685858966
ATS5p,132.61231942474842,26.522463884949683
AXp-1d,132.07160390913486,26.414320781826973
TIC0,131.96690279617906,26.393380559235812
AMID_O,131.31231151148677,26.262462302297354
MATS3are,131.1263877004385,26.2252775400877
ATSC7d,130.34605928510427,26.069211857020854
TIC1,130.2125821299851,26.042516425997018
GATS5dv,130.08187946677208,26.016375893354414
piPC7,129.98068095371127,25.996136190742256
ATSC5v,129.4529079347849,25.890581586956976
AETA_beta_ns_d,129.2565151937306,25.851303038746117
MATS1s,128.55703860148787,25.711407720297576
MATS8c,128.39076389744878,25.678152779489757
AATSC1c,128.3881005346775,25.6776201069355
VE1_A,128.2163455747068,25.643269114941358
RotRatio,128.18652111291885,25.637304222583772
SdssC,126.92404767498374,25.384809534996748
GATS7are,126.77320931851864,25.354641863703726
EState_VSA4,126.52070513367653,25.304141026735305
SaaN,126.32822816073895,25.265645632147788
BIC4,126.00506884604692,25.201013769209386
JGI2,125.95442130044103,25.190884260088204
MID_h,125.59076494723558,25.11815298944712
GATS8dv,125.41964651271701,25.083929302543403
GATS2c,125.35991119220853,25.071982238441706
MATS2se,124.80328825861216,24.960657651722432
GGI10,124.68487933278084,24.936975866556168
GATS6Z,124.40831633657217,24.881663267314433
ATS3d,124.40714520215988,24.881429040431975
GATS2d,124.12982042878866,24.825964085757732
JGI5,123.83963999152184,24.767927998304366
SpMax_A,123.25145701691508,24.650291403383015
GATS6d,123.08020351827145,24.61604070365429
GATS5Z,122.55775700137019,24.511551400274037
piPC9,122.18638660013676,24.437277320027352
GATS2p,122.00069281086326,24.40013856217265
GATS5se,121.70724634826183,24.341449269652365
MATS3i,121.07424717769027,24.214849435538053
AXp-5d,120.60542707145214,24.121085414290427
SpMAD_A,120.160157173872,24.0320314347744
MINsCH3,119.14952183887362,23.829904367774724
ATSC0p,119.03522599488497,23.807045198976994
ATSC5i,118.85152483731508,23.770304967463016
ATSC7s,118.5289953649044,23.70579907298088
SpMAD_Dzse,118.51251041144133,23.702502082288266
JGI10,117.81308758631349,23.562617517262698
SpMAD_Dzp,117.18495342880487,23.436990685760975
GATS3s,117.03461817651987,23.406923635303976
ATSC7p,116.90224213898182,23.380448427796363
AATS5se,116.51173217594624,23.302346435189246
MDEC-13,116.40859565138817,23.281719130277633
SMR_VSA9,116.31168305501342,23.262336611002684
JGI9,115.74521141126752,23.149042282253504
GGI5,115.64963157847524,23.129926315695048
GATS7pe,115.25277880951762,23.050555761903524
GATS8p,115.22554457187653,23.045108914375305
MATS4d,114.68134998902678,22.936269997805358
BCUTZ-1l,114.52802497893572,22.905604995787144
EState_VSA5,114.4681790061295,22.8936358012259
ATSC2Z,114.08306934311986,22.81661386862397
AMID,113.87228162586689,22.77445632517338
ETA_shape_p,113.77307724580169,22.754615449160337
MATS2d,113.58968208357692,22.717936416715382
EState_VSA2,113.40107687562704,22.680215375125407
ATS7dv,112.8052644059062,22.56105288118124
SpMAD_Dzi,112.69925036281347,22.539850072562693
AATSC0s,112.13136855512857,22.426273711025715
MIC1,112.12023819983006,22.424047639966012
MWC07,111.96254841983318,22.392509683966637
ATSC2c,111.70041427016258,22.340082854032516
MATS3pe,111.3638679087162,22.27277358174324
RNCG,111.20464284345508,22.240928568691015
ATSC3s,111.03680651634932,22.207361303269863
GGI6,111.00797077640891,22.201594155281782
MINaaN,110.1231415681541,22.02462831363082
GATS6pe,109.15500558912754,21.831001117825508
ATS2dv,109.13234217464924,21.826468434929847
AATS3i,108.76022036001086,21.75204407200217
ATSC4s,108.62383960187435,21.72476792037487
ATSC2are,108.27410358935595,21.65482071787119
MATS4dv,108.24668879434466,21.64933775886893
GATS1c,108.23918507248163,21.647837014496325
SsCH3,107.48966692760587,21.497933385521172
AMID_h,107.46843241900206,21.49368648380041
C2SP3,107.16553580015898,21.433107160031796
GATS3p,107.00719847530127,21.401439695060255
GATS5are,106.87019630894065,21.37403926178813
ATSC1dv,106.82818650454283,21.365637300908567
NsssCH,106.61700636148453,21.323401272296906
ATSC7i,105.95326529070735,21.19065305814147
MDEN-22,105.71206977590919,21.142413955181837
AATSC1dv,105.6052617803216,21.121052356064318
ATSC4c,105.31998219713569,21.063996439427136
GATS2i,105.25154351443052,21.050308702886106
GATS6v,105.12590348348022,21.025180696696044
AATSC2d,105.0551045909524,21.01102091819048
ATSC8i,105.01335382461548,21.002670764923096
GATS3Z,105.00555811077356,21.001111622154713
GATS1i,104.99276466667652,20.998552933335304
ATS5dv,104.94298441708088,20.988596883416175
GATS7d,104.60560532659292,20.921121065318584
ATS8Z,104.49821741878986,20.899643483757973
AATS2i,104.11008250713348,20.822016501426695
ATSC8c,103.49268442764878,20.698536885529755
Xp-7dv,103.30555519834161,20.66111103966832
MATS2c,103.12423776835203,20.624847553670406
MAXaaN,103.07255697250366,20.61451139450073
AATSC1se,103.0693812072277,20.613876241445542
AATSC6c,102.97316602617502,20.594633205235006
Xp-6dv,102.82343006879091,20.564686013758184
ATSC8Z,102.79258920997381,20.558517841994764
ATSC0v,102.63934455439448,20.527868910878897
PEOE_VSA3,102.59035488963127,20.518070977926254
GATS2Z,102.42476388812065,20.48495277762413
MATS1Z,102.11314166337252,20.422628332674503
ATSC7se,102.10437693074346,20.42087538614869
ATS4p,102.03313465416431,20.406626930832864
ATSC1v,101.9306356832385,20.3861271366477
ATSC2se,101.4363495670259,20.28726991340518
AETA_eta_BR,101.29840353503823,20.259680707007647
AATS3s,101.11064226180315,20.22212845236063
GATS3dv,100.63966649025679,20.127933298051357
SpDiam_D,100.44817184656858,20.089634369313718
fMF,100.35582082718611,20.07116416543722
ATSC1c,100.11879465728998,20.023758931457998
MATS8d,99.87667758762836,19.97533551752567
TMPC10,99.84205669164658,19.968411338329314
GATS6i,99.5206792242825,19.9041358448565
AATSC1s,99.02298951148987,19.804597902297974
BCUTdv-1h,98.74953609704971,19.74990721940994
GATS6p,97.53746366500854,19.50749273300171
IC5,97.48290404304862,19.496580808609725
Xch-5dv,97.36464286595583,19.472928573191165
MATS2Z,96.14292662590742,19.228585325181484
EState_VSA9,95.75980305299163,19.151960610598326
MAXsCH3,95.62096500396729,19.124193000793458
ATSC5pe,95.33866922557354,19.06773384511471
AATS8d,95.2858296893537,19.057165937870742
AATS5d,95.10774395242333,19.021548790484665
MATS1dv,95.0119369700551,19.00238739401102
GATS2dv,94.97990617901087,18.995981235802173
SpMAD_Dzpe,94.93693985044956,18.987387970089912
SpAD_Dzp,94.86156216263771,18.97231243252754
EState_VSA6,94.60784251242876,18.92156850248575
MATS1pe,94.31770602613688,18.863541205227374
ATSC6c,94.24890475720167,18.849780951440334
ECIndex,94.03348578512669,18.806697157025337
AATS8p,93.85773602873087,18.771547205746174
Xp-0dv,93.76198814064264,18.752397628128527
GATS4se,93.43687771260738,18.687375542521476
MATS3s,93.43093017861247,18.686186035722493
SM1_Dzi,93.28800085932016,18.657600171864033
GATS5v,93.01650180667639,18.60330036133528
AATS7i,92.86825493723154,18.573650987446307
AATSC7c,91.51512549817562,18.303025099635125
AATS8i,91.33821461349726,18.26764292269945
ATS1dv,90.93376883864403,18.186753767728806
piPC6,90.88228242844343,18.176456485688686
GATS2v,90.70128727704287,18.140257455408573
VR3_A,90.67630526050925,18.13526105210185
MATS7d,90.54620734974742,18.109241469949485
C1SP3,89.85954736173153,17.971909472346304
ATS4v,89.5052661895752,17.90105323791504
Xp-3dv,89.5008742660284,17.90017485320568
AATS3p,89.17379259318113,17.834758518636228
ATSC3are,88.9812745898962,17.79625491797924
GATS2s,88.50318202376366,17.700636404752732
SaaCH,88.22625663131475,17.64525132626295
ATSC3i,88.16902544349432,17.633805088698864
MATS4m,87.53478717803955,17.50695743560791
nBondsD,87.16099992394447,17.432199984788895
MDEC-33,87.10151150077581,17.420302300155164
MID_O,87.0040044002235,17.4008008800447
AATSC2are,86.97490795701742,17.394981591403486
ZMIC1,86.87691536173224,17.375383072346448
GATS2pe,86.53427079692483,17.306854159384965
MATS2m,86.36474377661943,17.27294875532389
Xp-7d,86.27925941720605,17.25585188344121
SlogP_VSA4,86.23810911551118,17.247621823102236
MATS5Z,86.19423450529575,17.23884690105915
MATS6c,86.16121839731932,17.232243679463863
AATS6p,86.12932949885726,17.225865899771453
AATS5p,86.10362907499075,17.22072581499815
AXp-1dv,86.04479191452265,17.20895838290453
MATS6d,85.83793829381466,17.167587658762933
GATS7i,85.7303359284997,17.14606718569994
MATS5v,85.70660485327244,17.141320970654487
AXp-2dv,85.40100060403347,17.080200120806694
GATS3d,85.11370974779129,17.02274194955826
MATS2i,85.0429866798222,17.008597335964442
ATSC5c,84.54594683647156,16.90918936729431
MDEC-12,84.51221174746752,16.902442349493505
GATS8Z,84.27753820642829,16.85550764128566
AATSC1d,84.2496254965663,16.84992509931326
ETA_eta_BR,83.93561458960176,16.78712291792035
AATSC0pe,83.72500440478325,16.74500088095665
GATS3i,83.53167455643415,16.70633491128683
AATS7dv,83.44839318096638,16.689678636193275
AATSC8i,83.37452910840511,16.674905821681023
ATS3se,83.14324723184109,16.628649446368218
BCUTse-1l,83.13370883464813,16.626741766929626
ATS8s,83.08300784230232,16.616601568460464
ATSC3p,82.97147988528013,16.594295977056028
Xch-7d,82.91956610232592,16.583913220465185
SRW08,82.91847039759159,16.583694079518317
ATSC6i,82.78258435428143,16.556516870856285
AATSC3se,82.73145058006048,16.546290116012095
AATS1s,82.73068467900157,16.546136935800313
MATS1c,82.6520625948906,16.530412518978117
AATS0s,82.46739229559898,16.493478459119796
ATSC3v,82.35460395365953,16.470920790731906
Xch-6d,82.1152114123106,16.42304228246212
GATS7Z,82.07407209277153,16.414814418554307
