id,name,submission_path,oof_mae,oof_spearman,oof_residual_r,test_pearson_vs_id48,test_spearman_vs_id48,mean_abs_shift_vs_id48,p90_abs_shift_vs_id48,max_abs_shift_vs_id48,projection_on_id50_direction,cosine_vs_id50_direction,orthogonal_score
156,lgbm_mordred_umap_default_pseudo0.05_minc0.9,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.05_minc0.9.csv,0.5317,0.7109,0.6979290137897407,0.8490967522943631,0.865650689361322,0.3299912066958641,0.6608289833408975,1.6557737572652087,9.265926764380044,0.630217069735841,-0.030959091777717676
224,lgbm_ergfp_umap_default,track1_activity/submissions/lgbm_ergfp_umap_default.csv,0.6549,0.5656,0.7841363347217833,0.6477525752437684,0.6553971250467469,0.47586378787678185,0.9691636040986293,2.3909362321983982,7.156112346946012,0.33975608447654065,-0.031078399226995748
320,lgbm_rdkit_desc_full_umap_default,track1_activity/submissions/lgbm_rdkit_desc_full_umap_default.csv,0.5388,0.6948,0.6714149420216694,0.8091915202244468,0.8305790390982322,0.35861606422513526,0.732721788310067,1.7529938290462326,8.551447349000341,0.5291389001489933,-0.031486794774506055
321,lgbm_rdkit_desc_full_umap,track1_activity/submissions/lgbm_rdkit_desc_full_umap.csv,0.5355,0.696,0.6744431653093556,0.8030073306754744,0.8063490361970101,0.3707920359339767,0.7273657857070029,1.802377008365287,8.898344957265193,0.5409210462579073,-0.031899290291331435
142,lgbm_molformer_xl_umap,track1_activity/submissions/lgbm_molformer_xl_umap.csv,0.5878,0.6648,0.7539484598707518,0.6731855954538959,0.6797806377470951,0.4613865500643726,0.9522635609254863,1.8765557427533817,7.2702971184520235,0.35974387919113643,-0.03193070218580769
63,single_bert_base_smiles,track1_activity/submissions/single_bert_base_smiles.csv,0.6808,0.5614,0.8113373462398015,0.5001893259520112,0.4491156428482036,0.5541624958560388,1.096047639873467,2.0382292492109944,7.098041998361779,0.2986852694130061,-0.03206366990073858
1505,tabpfn_chemfm_1b_last_umap_default,track1_activity/submissions/tabpfn_chemfm_1b_last_umap_default.csv,0.5964,0.6331,0.7377034424077014,0.5072607446040098,0.5421317154754592,0.5296234296639915,1.0792740803698497,2.1190679702348305,7.208003537924563,0.30795327700160363,-0.03267250397252546
168,chemprop_multitask5_umap_aux0.1_tuned,track1_activity/submissions/chemprop_multitask5_umap_aux0.1_tuned.csv,0.5553,0.7236,0.5466115259271761,0.9335359004557061,0.9194788253464402,0.24673289727077433,0.4813352342964047,1.0623663554772995,4.440483953729246,0.41891573069015026,-0.03287539793841406
132,lgbm_chemberta_5m_mtr_umap_gap1.0,track1_activity/submissions/lgbm_chemberta_5m_mtr_umap_gap1.0.csv,0.588,0.6391,0.7210483153551805,0.669776902678948,0.6658624160326657,0.4504994018220408,0.9219665875727544,2.0882311307929338,7.388153068103726,0.36566178457023557,-0.032891518717478085
340,lgbm_mordred_jazzy_umap_s0_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_s0_default.csv,0.5337,0.7051,0.6833434822584415,0.8444421209464474,0.8597613153824079,0.330915988211722,0.6661877043125763,1.6007056188084308,9.315810469130824,0.6283161320455654,-0.03347642445554262
308,lgbm_chemeleon_umap_drop32,track1_activity/submissions/lgbm_chemeleon_umap_drop32.csv,0.5578,0.6748,0.7090211225548172,0.7869329672237958,0.7771704233224112,0.3796678244831712,0.7877939822120823,1.5860076250430613,7.6686365707760675,0.45796326049022035,-0.034279722197424096
62,single_chemberta_5m_mtr,track1_activity/submissions/single_chemberta_5m_mtr.csv,0.554,0.6798,0.6943729738896729,0.7602304208759955,0.7790400305979382,0.39544643452710293,0.8278415968784149,1.8299580392170576,7.679578372524709,0.43009839082555446,-0.034704712415789145
119,lgbm_atompair_2048_umap,track1_activity/submissions/lgbm_atompair_2048_umap.csv,0.5971,0.6453,0.7418143500484001,0.7433798455143988,0.7521226018725907,0.41299387233323503,0.7988673421983487,2.108214016763262,7.728922800116381,0.4187802789285628,-0.03554910544782851
157,lgbm_mordred_umap_default_pseudo0.1_minc0.9,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.1_minc0.9.csv,0.533,0.7149,0.7085224652769864,0.8482378432727006,0.8679020696250171,0.338638166470929,0.6820443052521943,1.617057942523342,9.883913283020908,0.6614351682493314,-0.03861189615962768
339,lgbm_rdkit_desc_full_umap_s0_default,track1_activity/submissions/lgbm_rdkit_desc_full_umap_s0_default.csv,0.5457,0.6828,0.6816271890230426,0.8087124882367424,0.8306120156097119,0.359801095243394,0.7358685919341332,1.7356135360419325,8.65233691066289,0.5340822549465881,-0.039419391011496725
2238,tabpfn_3d_shape_pure_umap,track1_activity/submissions/tabpfn_3d_shape_pure_umap.csv,0.6285,0.5769,0.711476176317058,0.6201315665287112,0.6361372612180582,0.49193354518258664,1.0401514830617895,2.2969637303087027,8.14218924981064,0.36994337204749006,-0.04126056340175813
158,lgbm_mordred_umap_default_pseudo0.3_minc0.9,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.3_minc0.9.csv,0.5393,0.7149,0.7269607483196999,0.8587922168877137,0.8805824718682468,0.33492327578224707,0.6431792849163075,1.4769042477091245,9.838130402005564,0.668404690946697,-0.04437976953570058
128,lgbm_chemeleon_umap_gap1.0,track1_activity/submissions/lgbm_chemeleon_umap_gap1.0.csv,0.5851,0.6604,0.7144661554744751,0.7677345543732623,0.7523659535918266,0.4047610587012103,0.8469676495478653,1.363789523938241,8.83507878182504,0.4998819960021219,-0.0464460089922746
1332,tabpfn_boltz2_tabular_tier0_umap_default,track1_activity/submissions/tabpfn_boltz2_tabular_tier0_umap_default.csv,0.5797,0.6524,0.6899152676700503,0.7378853112679612,0.7531219245625413,0.45268293202151993,0.9291916932773427,1.8174849327989575,8.970405198548512,0.4529343054773261,-0.048757710625915524
126,lgbm_mordred_umap_gap1.0,track1_activity/submissions/lgbm_mordred_umap_gap1.0.csv,0.5487,0.6907,0.6819223708701018,0.7795210895161662,0.774949103619957,0.38212950194097084,0.8259096444962714,1.7441550136245096,9.269950521007225,0.5341310763600696,-0.04904209524889163
127,lgbm_mordred_umap_gap0.5,track1_activity/submissions/lgbm_mordred_umap_gap0.5.csv,0.5466,0.6907,0.6778210220385369,0.7940020895719385,0.7839013822736184,0.37532659317984046,0.7957107343954359,1.543724732125288,9.592774175552737,0.5690201218219885,-0.05003427361912415
151,lgbm_mordred_umap_default_pseudo0.05,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.05.csv,0.5388,0.7199,0.7293113767889456,0.8539387982340023,0.8676880333948077,0.35082424428124853,0.6803659451771961,1.5908211345852834,10.533859952472625,0.6977135917624022,-0.051155084410351166
1353,tabpfn_boltz2_mordred3d_umap_default,track1_activity/submissions/tabpfn_boltz2_mordred3d_umap_default.csv,0.608,0.6203,0.7193831458630098,0.700180673848082,0.6737354618915968,0.45961166906921236,0.8721738973710121,1.975833580667123,9.612717616124867,0.4848709834741879,-0.05531940954263291
152,lgbm_mordred_umap_default_pseudo0.1,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.1.csv,0.5447,0.7256,0.7481449881094688,0.859622775983929,0.8754208032949494,0.3558095777512419,0.6868319515757292,1.5208886781982471,10.77835642802438,0.7024531928784024,-0.05959975583526861
439,lgbm_3d_ligand_umap_default,track1_activity/submissions/lgbm_3d_ligand_umap_default.csv,0.5752,0.6708,0.7076832680141463,0.7599489963788342,0.7520358329351265,0.4250328131059204,0.8226425557883548,1.978620907127386,10.254496018685494,0.5571846093642211,-0.06104561644897334
155,lgbm_mordred_singleconc_umap_default,track1_activity/submissions/lgbm_mordred_singleconc_umap_default.csv,0.425,0.8293,0.5832180989772492,0.794571570395063,0.7972041606314357,0.6045516036503557,1.0805628475485503,1.7487858356882664,22.60558934444398,0.9103956490219292,-0.06314692551744693
319,lgbm_rdkit_desc_umap_default,track1_activity/submissions/lgbm_rdkit_desc_umap_default.csv,0.5766,0.643,0.7121095720616405,0.7150711714657482,0.7412210646938064,0.45265088889387195,0.8738464217395321,2.0648112152635965,10.90974156304463,0.5559061289998909,-0.06815043340832373
131,lgbm_rdkit_desc_umap_gap1.0,track1_activity/submissions/lgbm_rdkit_desc_umap_gap1.0.csv,0.5807,0.6389,0.719780779805492,0.7158359023675535,0.7252418435071116,0.4621547925474629,0.8653674277456677,1.8417671927245007,11.379959211574505,0.5770137328605386,-0.07304268796669432
54,single_rdkit_desc,track1_activity/submissions/single_rdkit_desc.csv,0.5645,0.657,0.6834511759492676,0.7005572747524811,0.7200446240701698,0.4701179506414115,0.9295846472864884,1.9514844397822073,11.659706977633924,0.5769239343801409,-0.07599942878916746
318,lgbm_rdkit_desc_umap_drop32,track1_activity/submissions/lgbm_rdkit_desc_umap_drop32.csv,0.5775,0.6286,0.7135059405955928,0.7069220167920445,0.725944115517537,0.47318427183896633,0.9090233777702765,1.870609903627876,12.013720468237846,0.5958611728311358,-0.07960089011915777
147,lgbm_mordred_umap_default_pseudo0.3,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.3.csv,0.5612,0.7336,0.7756475813319558,0.8548205503190234,0.8817018066884413,0.3980616655403735,0.7788288113766907,1.3780711568391801,12.252043448547441,0.730429226621684,-0.0804816677962819
113,lgbm_rdkit_desc_umap,track1_activity/submissions/lgbm_rdkit_desc_umap.csv,0.571,0.6475,0.7005025981923424,0.7026229614049201,0.7281638124054041,0.4850161631886057,0.8873566851715953,1.8547395266076108,12.357052505126287,0.6030044914260972,-0.08327084831503498
239,lgbm_jazzy_umap_default,track1_activity/submissions/lgbm_jazzy_umap_default.csv,0.7173,0.4438,0.8201940239328616,0.236301256819423,0.28141622209298783,0.6589041775539889,1.3089287513814467,2.5798443339501116,12.136827644499233,0.4239285878410622,-0.0845463599960721
153,lgbm_mordred_umap_default_pseudo0.5,track1_activity/submissions/lgbm_mordred_umap_default_pseudo0.5.csv,0.5699,0.7332,0.7824019894260111,0.8469413231371757,0.8828816725189239,0.41544710306888766,0.8161810453322347,1.3811123681983464,12.728444185600482,0.7285701399978064,-0.08559338391738257
154,lgbm_mordred_umap_default_pseudo1.0,track1_activity/submissions/lgbm_mordred_umap_default_pseudo1.0.csv,0.5781,0.7289,0.7809144557490003,0.8294866891972715,0.8744061755674402,0.4444000812666004,0.870244007280048,1.3361473454077837,13.525422242699694,0.7277762207146834,-0.09414222405232894
322,lgbm_rdkit_desc_full_umap_gap1.0,track1_activity/submissions/lgbm_rdkit_desc_full_umap_gap1.0.csv,0.5589,0.6719,0.6919538896322089,0.6755487513267531,0.7089389055977787,0.6190777926537832,1.0903580303033118,1.4317891435161858,14.280193572611807,0.5759075675639658,-0.10518349157919374
