feature,family,gain_mean,gain_std,nonzero_folds,rank,gain_share_pct
d3_rdf.11,d3_rdf,18.37105111181736,6.655032862506439,5,920,0.020066563327563614
d3_getaway.171,d3_getaway,18.3597070928663,5.8121684848161514,5,921,0.020054172339520258
rdkit.fr_COO,rdkit,18.35455515831709,13.781629883866401,5,922,0.020048544919496113
mordred.GATS7m,mordred,18.321590271405874,10.763209774436628,5,923,0.020012537617204933
d3_getaway.146,d3_getaway,18.314930696412922,14.616114587733641,5,924,0.020005263412668825
mordred.AATS6i,mordred,18.273941575363278,9.245715424550967,5,925,0.019960491298744717
mordred.AMID,mordred,18.254080198705196,5.618991978342544,5,926,0.019938796863839703
d3_morse.54,d3_morse,18.223579873144626,13.102023864800728,5,927,0.019905481583693388
mordred.ATSC1Z,mordred,18.217433623597024,11.432238246084616,5,928,0.019898768080746643
d3_getaway.75,d3_getaway,18.18140376843512,6.70352552734225,5,929,0.019859412936291995
mordred.ATSC0v,mordred,18.170357327535747,14.38844344653456,5,930,0.019847346990554744
mordred.JGI6,mordred,18.170074175857007,3.9331863662051387,5,931,0.01984703770606916
d3_morse.42,d3_morse,18.168999261036515,6.302691893355457,5,932,0.019845863584556686
d3_usrcat.6,d3_usrcat,18.16780496481806,11.080704854096597,5,933,0.019844559063625707
d3_morse.169,d3_morse,18.167495603114368,7.729509233025655,5,934,0.019844221150123617
d3_morse.98,d3_morse,18.16562538240105,7.6400147204865165,5,935,0.019842178321863444
d3_morse.84,d3_morse,18.164718428999187,7.003055634383373,5,936,0.019841187663366937
d3_rdf.137,d3_rdf,18.158271398581565,6.290503386173492,5,937,0.019834145619699296
boltz_tier1.plddt_pocket_mean,boltz_tier1,18.13030464500189,14.38055552956166,5,938,0.01980359774149912
mordred.AATSC5Z,mordred,18.125873622577636,13.271254750957194,5,939,0.019798757768459966
d3_whim.15,d3_whim,18.117434842698277,9.39277424657391,5,940,0.019789540151578612
d3_getaway.259,d3_getaway,18.09175787512213,9.605720357466412,5,941,0.019761493389703615
mordred.MINaaN,mordred,18.015448095090687,10.448316483979548,5,942,0.019678140781069893
mordred.EState_VSA1,mordred,17.99758775047958,20.484756849490594,4,943,0.019658632058677825
boltz_tier1.plddt_res211,boltz_tier1,17.99733917955309,5.687536832243724,5,944,0.019658360546492303
mordred.GATS5m,mordred,17.98488895520568,5.032607041833522,5,945,0.01964476125847176
d3_morse.179,d3_morse,17.980165730416775,9.504812329158701,5,946,0.019639602114949705
d3_morse.70,d3_morse,17.976041075959802,10.216972894805386,5,947,0.019635096785376487
mordred.GATS2d,mordred,17.904250409454107,7.250175006857283,5,948,0.0195566803710409
mordred.AATS0d,mordred,17.892430107295514,11.1841798549012,5,949,0.019543769142370715
mordred.ATS1v,mordred,17.889752971939743,25.238165654164703,5,950,0.019540844927211434
mordred.MATS1s,mordred,17.885654714517294,8.435998130932868,5,951,0.0195363684309239
d3_rdf.182,d3_rdf,17.87042486295104,4.645448121035561,5,952,0.019519732976639684
d3_morse.138,d3_morse,17.869076443649828,4.5265064912600685,5,953,0.019518260108204708
mordred.ATSC2d,mordred,17.833303692750633,7.5909109237374315,5,954,0.01947918579683566
d3_rdf.15,d3_rdf,17.81984423287213,9.960889910175574,5,955,0.019464484128304944
mordred.BCUTare-1l,mordred,17.770149500109255,13.760444044867821,5,956,0.01941020293905981
mordred.SMR_VSA1,mordred,17.768245673552155,6.603637646683677,5,957,0.019408123403384894
mordred.GATS7Z,mordred,17.75591575484723,8.266871941297039,5,958,0.01939465552432832
d3_morse.41,d3_morse,17.739618990942837,8.615795259440473,5,959,0.019376854689583948
d3_getaway.175,d3_getaway,17.731591828353704,8.699756097149573,5,960,0.019368086679225963
mordred.BCUTc-1h,mordred,17.716763642057778,8.1155947225777,5,961,0.01935188996094735
d3_morse.170,d3_morse,17.713509040139616,10.59985100212238,5,962,0.019348334983330703
d3_morse.150,d3_morse,17.694805082120002,13.951548566780156,5,963,0.019327904788248654
d3_getaway.239,d3_getaway,17.69345077406615,6.578106281307693,5,964,0.019326425487572706
mordred.MATS8d,mordred,17.672355103865264,8.371945240391645,5,965,0.01930338284295499
mordred.AATSC4c,mordred,17.64734456334263,7.456716237289397,5,966,0.019276064014424207
mordred.AATSC2c,mordred,17.64575209543109,12.740644894212236,5,967,0.019274324573496218
mordred.Xch-7d,mordred,17.630514411441983,12.04455973851167,5,968,0.019257680563914418
d3_getaway.203,d3_getaway,17.628047114424408,5.320892223622714,5,969,0.019254985553620794
boltz_tier1.plddt_pocket_min,boltz_tier1,17.627053752914073,4.390913948450876,5,970,0.019253900512186145
mordred.AATSC1d,mordred,17.60705183632672,6.092362520997759,5,971,0.019232052566555285
mordred.AATSC4Z,mordred,17.600338358059524,6.094868736427647,5,972,0.01922471948387118
boltz_tier1.plddt_res247,boltz_tier1,17.587253260426223,4.794921036139947,5,973,0.01921042672845355
mordred.IC4,mordred,17.57686585970223,10.261187548106507,5,974,0.019199080647428132
d3_mordred3d.WPSA1,d3_mordred3d,17.54398061260581,9.159736988818748,4,975,0.019163160335117946
mordred.GATS2v,mordred,17.536278942599893,6.14112409014739,5,976,0.01915474785790251
d3_rdf.21,d3_rdf,17.53589717783034,23.270603200585597,5,977,0.019154330859066794
mordred.GATS4m,mordred,17.522202830947936,6.494492204796875,5,978,0.019139372625198044
mordred.ATSC3s,mordred,17.521970989555122,13.051564008564402,5,979,0.019139119386558483
mordred.AATS8p,mordred,17.48796100113541,8.778555531599197,5,980,0.01910197052761514
d3_rdf.193,d3_rdf,17.45707850959152,12.803657079502747,5,981,0.019068237810390274
boltz_tier0.ptm,boltz_tier0,17.437840839102865,6.213300685201338,5,982,0.01904722464512359
d3_morse.29,d3_morse,17.42290008701384,7.511265467231823,5,983,0.01903090497206128
d3_morse.6,d3_morse,17.410971777513623,4.059622824036743,5,984,0.019017875767770243
d3_getaway.148,d3_getaway,17.407296156696976,7.930287047044323,5,985,0.019013860914323024
d3_morse.56,d3_morse,17.400032400898635,6.320315137822171,5,986,0.01900592676755939
rdkit.BCUT2D_MWLOW,rdkit,17.377970565855502,2.3777854687829034,5,987,0.018981828788226542
d3_rdf.158,d3_rdf,17.377214577421547,17.091442161582087,5,988,0.018981003027648526
d3_scalar.inertial_shape_factor,d3_scalar,17.375161631405355,8.278797655275898,5,989,0.018978760609890757
d3_morse.198,d3_morse,17.3487055266276,13.086648787084572,5,990,0.018949862802209956
d3_rdf.199,d3_rdf,17.34790716934949,10.206438920559307,5,991,0.018948990762456666
d3_morse.218,d3_morse,17.346182961948216,7.895777907712242,5,992,0.018947107423457885
mordred.AATSC1dv,mordred,17.33903287220746,5.988940916275802,5,993,0.018939297433288715
d3_morse.216,d3_morse,17.32014351617545,7.140094735265563,5,994,0.018918664729328218
d3_getaway.232,d3_getaway,17.307944155298173,3.4140641533212404,5,995,0.01890533945762168
rdkit.PEOE_VSA8,rdkit,17.285028624348342,13.450902314220365,5,996,0.01888030899256061
mordred.MDEC-12,mordred,17.28288019746542,7.619862387953223,5,997,0.01887796228175792
mordred.GATS8v,mordred,17.215992922522126,9.399403352614941,5,998,0.018804901805779258
d3_whim.20,d3_whim,17.208304424770176,5.518615171172338,5,999,0.01879650371651946
d3_morse.144,d3_morse,17.202484560757874,5.316964467799402,5,1000,0.01879014672208023
d3_getaway.136,d3_getaway,17.187274324148895,13.047134455603413,5,1001,0.018773532693068844
mordred.GATS3se,mordred,17.15833779387176,9.097048379247635,5,1002,0.01874192553495079
d3_morse.46,d3_morse,17.132680874317884,11.696524590014073,5,1003,0.018713900671382323
d3_getaway.52,d3_getaway,17.117285487800835,7.850644697675364,5,1004,0.018697084404495017
d3_morse.136,d3_morse,17.098186176270247,14.437663848931932,5,1005,0.01867622236769545
mordred.ATSC8c,mordred,17.04881085474044,10.40355882733031,5,1006,0.018622290068979058
d3_morse.162,d3_morse,17.02779024709016,6.3240943868881665,5,1007,0.01859932941463049
d3_rdf.185,d3_rdf,17.023849689029156,8.78994239812674,5,1008,0.01859502517218972
mordred.SlogP_VSA10,mordred,16.999490931257604,11.073986824611396,5,1009,0.018568418281139854
mordred.MATS1c,mordred,16.99289332740009,5.954331320666367,5,1010,0.01856121176721688
mordred.MDEC-11,mordred,16.990566408634187,10.487696255579943,5,1011,0.018558670091049858
mordred.GATS6pe,mordred,16.987539369799197,8.558747706125923,5,1012,0.018555363678906773
d3_getaway.179,d3_getaway,16.985912628844382,8.20413068585904,5,1013,0.018553586801786967
mordred.AATSC5i,mordred,16.98009999562055,3.1643243725679326,5,1014,0.01854723770548453
mordred.AATS7se,mordred,16.979196891374887,7.75293739389945,5,1015,0.01854625125139289
d3_whim.70,d3_whim,16.964791621267796,5.951005209770332,5,1016,0.018530516481341075
d3_rdf.187,d3_rdf,16.92866847049445,9.193377816417273,5,1017,0.018491059430779708
d3_morse.74,d3_morse,16.92003533951938,13.46353244102267,5,1018,0.018481629525633182
mordred.AATS7pe,mordred,16.91668462380767,9.981945714802078,5,1019,0.01847796956363033
boltz_tier1.plddt_ligand_mean,boltz_tier1,16.88908933624625,9.59600603462311,5,1020,0.01844782743501596
d3_getaway.201,d3_getaway,16.882191196084023,7.783383253873716,5,1021,0.01844029264750896
mordred.ATSC7Z,mordred,16.87448751013726,6.401796910499618,5,1022,0.018431877968296248
d3_getaway.30,d3_getaway,16.855009355582297,6.62081890071062,5,1023,0.018410602124061627
d3_getaway.199,d3_getaway,16.8540028674528,3.917620709617374,5,1024,0.018409502744517907
d3_rdf.124,d3_rdf,16.833924021944405,10.848343595446963,5,1025,0.01838757076999526
mordred.SpMAD_DzZ,mordred,16.82259250767529,9.871934902492287,5,1026,0.01837519344072355
d3_getaway.8,d3_getaway,16.817992101982234,11.113144557000847,5,1027,0.018370168451591992
d3_usrcat.22,d3_usrcat,16.8174596298486,6.311549382246972,5,1028,0.018369586836216544
d3_getaway.267,d3_getaway,16.809526254050432,5.298434288464218,5,1029,0.018360921268477045
mordred.AATSC8d,mordred,16.798993238434196,3.0202127658102413,5,1030,0.018349416133381237
mordred.ATSC8are,mordred,16.78051835093647,8.987184683122303,5,1031,0.018329236150336926
mordred.AATS0s,mordred,16.749527874216437,8.100113095358788,5,1032,0.018295385481702404
mordred.MATS7Z,mordred,16.727722395956516,6.835978421021656,5,1033,0.018271567518988827
boltz_tier0.ensemble_diff_affinity,boltz_tier0,16.719308804161848,6.573888479503492,5,1034,0.018262377414866183
d3_autocorr3d.43,d3_autocorr3d,16.710518275015055,8.645458189240724,5,1035,0.0182527755848602
mordred.ATSC1c,mordred,16.685188973881303,6.849221969829105,5,1036,0.018225108576470223
d3_morse.48,d3_morse,16.66805715020746,9.772876687371419,5,1037,0.018206395612112583
d3_morse.158,d3_morse,16.65626716390252,7.899853891249896,5,1038,0.01819351749722524
mordred.ATSC5p,mordred,16.644023659825326,2.5631935042471903,5,1039,0.018180144008227747
d3_mordred3d.WNSA3,d3_mordred3d,16.64135421141982,9.580233813331475,5,1040,0.01817722818946742
d3_getaway.60,d3_getaway,16.598927818797527,8.61658919668986,5,1041,0.018130886154429062
d3_autocorr3d.9,d3_autocorr3d,16.570569770038126,3.846160413333029,5,1042,0.018099910867396596
mordred.MATS6s,mordred,16.55364425890148,7.706250495167631,5,1043,0.018081423256698235
d3_morse.50,d3_morse,16.52447819095105,8.09140437293702,5,1044,0.018049565376276423
mordred.AETA_beta_ns_d,mordred,16.52074420005083,7.603814311009328,5,1045,0.018045486765618398
mordred.MINssNH,mordred,16.4933830011636,8.917481530568022,5,1046,0.01801560033033242
rdkit.SPS,rdkit,16.492097785696387,8.571946918006093,5,1047,0.018014196498978112
mordred.ECIndex,mordred,16.486065910197794,8.193353180918947,5,1048,0.01800760792595963
mordred.AATSC7v,mordred,16.457587758265436,4.939159410764558,5,1049,0.017976501451119165
d3_scalar.npr2,d3_scalar,16.44010212402791,3.342426447946715,5,1050,0.01795740202209824
d3_autocorr3d.29,d3_autocorr3d,16.427638590801507,8.630258642997541,5,1051,0.017943788196887557
mordred.EState_VSA6,mordred,16.41993179768324,10.751956875765378,5,1052,0.017935370123734376
mordred.ETA_epsilon_4,mordred,16.41143693625927,11.49528825803856,5,1053,0.017926091249396404
d3_morse.130,d3_morse,16.383001794293524,8.749666928342617,5,1054,0.017895031754024533
mordred.MATS2m,mordred,16.379875495657323,7.611012679489481,5,1055,0.017891616921134335
d3_autocorr3d.8,d3_autocorr3d,16.36113917734474,3.866037535705918,5,1056,0.017871151379143486
d3_rdf.128,d3_rdf,16.349169952049852,7.729646527292149,5,1057,0.017858077482832396
d3_whim.77,d3_whim,16.347363390773534,12.959072215290085,5,1058,0.01785610418930467
d3_getaway.257,d3_getaway,16.337197058089078,7.137073944188558,5,1059,0.017844999579264668
d3_morse.105,d3_morse,16.33018027804792,8.58508895432428,5,1060,0.01783733520229492
d3_getaway.149,d3_getaway,16.31470882650465,10.522264535302803,5,1061,0.017820435850141758
mordred.AATSC3v,mordred,16.29869992993772,4.38910510430706,5,1062,0.017802949450762134
d3_getaway.119,d3_getaway,16.293973358534277,10.352754618859034,5,1063,0.01779778665175776
d3_getaway.160,d3_getaway,16.291794888023286,10.552287193506064,5,1064,0.01779540712452222
mordred.MATS5p,mordred,16.25470578428358,4.5881686029197235,5,1065,0.01775489497067618
d3_rdf.135,d3_rdf,16.251377425715326,4.7428021047564775,5,1066,0.01775125942921586
mordred.ATSC0c,mordred,16.235294646397232,8.36792011217593,5,1067,0.01773369232825329
d3_whim.82,d3_whim,16.2146308273077,19.193880016129228,4,1068,0.017711121391412198
mordred.AATSC4d,mordred,16.191528343595564,8.249752274497064,5,1069,0.017685886719230843
d3_morse.81,d3_morse,16.18314216695726,5.949175426454255,5,1070,0.01767672656048084
mordred.AATS1s,mordred,16.183013962581754,7.843115214092154,5,1071,0.01767658652378918
d3_rdf.104,d3_rdf,16.169899181462824,6.122231863842473,5,1072,0.017662261345319626
d3_getaway.142,d3_getaway,16.16937709338963,3.0492083363192544,5,1073,0.01766169107237664
d3_whim.85,d3_whim,16.158616243302824,16.61571613395951,5,1074,0.017649937075372817
mordred.ATS4are,mordred,16.15482219979167,11.433313131227733,5,1075,0.017645792869691788
d3_getaway.215,d3_getaway,16.15064041055739,8.08389761803131,5,1076,0.017641225132223666
d3_getaway.180,d3_getaway,16.14111344460398,11.464059018956343,5,1077,0.01763081889773768
d3_rdf.41,d3_rdf,16.133484802767633,7.582967332593809,5,1078,0.01762248618865203
d3_scalar.pmi1,d3_scalar,16.109628489613534,15.899295964505722,5,1079,0.017596428114143654
d3_getaway.235,d3_getaway,16.106259584613145,5.901633297759847,5,1080,0.017592748284115237
d3_morse.201,d3_morse,16.082382415421307,7.219720742656853,5,1081,0.01756666742871101
d3_morse.115,d3_morse,16.054130778089167,15.121271625253687,5,1082,0.01753580837409393
jazzy_self.dgp,jazzy_self,16.02142876777798,10.5384646573156,5,1083,0.017500088209969733
d3_rdf.37,d3_rdf,16.020118147321046,7.068655646408342,5,1084,0.017498656628932952
mordred.GATS7i,mordred,15.983384749665856,6.243651269600945,5,1085,0.01745853301021359
d3_morse.185,d3_morse,15.976839075982571,8.56547868281798,5,1086,0.01745138321923605
mordred.GATS5are,mordred,15.945918392576278,5.5298087420120305,5,1087,0.017417608785322204
mordred.EState_VSA5,mordred,15.942537628486752,2.516794426198251,5,1088,0.01741391600169839
mordred.MPC8,mordred,15.940039245039225,13.047488910910534,5,1089,0.01741118703592712
mordred.AATS8v,mordred,15.936891504190863,10.104687500028982,5,1090,0.017407748781867082
mordred.Xp-7dv,mordred,15.928285614401101,21.147763109104044,5,1091,0.017398348632065897
d3_getaway.59,d3_getaway,15.923829806223512,3.9797356567872577,5,1092,0.017393481585731594
mordred.AATSC7p,mordred,15.884067021496595,13.759752323467062,5,1093,0.01735004898990752
mordred.mZagreb1,mordred,15.87531187478453,10.806464227369538,5,1094,0.017340485807873438
mordred.ETA_psi_1,mordred,15.869511011615396,14.121619482115014,5,1095,0.017334149567914743
mordred.SRW10,mordred,15.86757078319788,8.858926423147183,5,1096,0.01733203027075678
d3_getaway.231,d3_getaway,15.84766660463065,7.945012069199724,5,1097,0.017310289083642804
d3_autocorr3d.44,d3_autocorr3d,15.815520457178355,7.543332802470725,5,1098,0.017275176084410346
d3_getaway.210,d3_getaway,15.805704018846154,5.141574158170653,5,1099,0.01726445366138483
mordred.TIC1,mordred,15.789587447792291,4.989552324020571,5,1100,0.017246849649959078
d3_rdf.156,d3_rdf,15.787488845735789,4.280531000420284,5,1101,0.01724455736244598
mordred.AATS8s,mordred,15.782103381119668,6.1337429908609025,5,1102,0.017238674859256044
d3_morse.52,d3_morse,15.752847686596215,3.05128397761975,5,1103,0.01720671908039105
rdkit.VSA_EState3,rdkit,15.747699076496065,10.123706215112653,5,1104,0.01720109529163804
mordred.MATS1pe,mordred,15.732759837433695,10.279749923404754,5,1105,0.01718477727124356
d3_usrcat.11,d3_usrcat,15.7201671410352,7.503592895199118,5,1106,0.017171022362054797
d3_whim.69,d3_whim,15.698195574246347,4.844376060345066,5,1107,0.01714702298206882
mordred.AATSC4se,mordred,15.683627980388701,5.755210334475479,5,1108,0.017131110906984198
mordred.AATSC5are,mordred,15.681413939595222,18.29217091321405,5,1109,0.01712869252659204
mordred.AATSC7pe,mordred,15.666649034060537,12.947965748923755,5,1110,0.017112564929421148
mordred.MATS1p,mordred,15.62658181693405,9.181602365816156,5,1111,0.01706879980433744
mordred.MATS7m,mordred,15.58859570454806,6.316875503370137,5,1112,0.017027307854577903
mordred.MPC9,mordred,15.58684743605554,9.91868014455852,5,1113,0.017025398233827014
mordred.MWC10,mordred,15.567245422303676,11.5954589011968,5,1114,0.01700398709910721
mordred.AATS7are,mordred,15.530747496709228,7.895137972467563,5,1115,0.01696412068477915
mordred.GATS7are,mordred,15.521191939525306,3.415145203915028,5,1116,0.016953683220303425
d3_morse.157,d3_morse,15.513585576787591,6.682509490455034,5,1117,0.01694537484651252
mordred.ATSC8i,mordred,15.498374394699931,3.994786602883353,5,1118,0.016928759784761764
mordred.Xc-4d,mordred,15.480956173688174,17.679851136450228,4,1119,0.016909733990709018
mordred.MATS5m,mordred,15.480884933099151,14.643101765475068,5,1120,0.01690965617514025
mordred.GATS4pe,mordred,15.457225608453154,5.7880392678225405,5,1121,0.016883813269723102
d3_getaway.26,d3_getaway,15.425747699290515,7.978358730271313,5,1122,0.016849430182234705
d3_morse.161,d3_morse,15.422184554487467,13.613083470632045,5,1123,0.016845538185505698
