corr_cap,bag_frac,n_bags,init_top_n,blend_lambda,pool_size,nonzero_weights,candidate_raw_mae,candidate_cal_mae,candidate_cal_sp,candidate_resid_r_vs_id48,id48_proxy_mae,id48_proxy_sp,blend_proxy_mae,blend_proxy_sp,delta_proxy_mae,delta_proxy_sp,test_mean_shift_vs_id48,test_mean_abs_shift_vs_id48,test_p90_abs_shift_vs_id48,test_max_abs_shift_vs_id48,test_pearson_vs_id48,top_weights_json
0.94,0.35,40,1,0.4,41,31,0.4089546021156434,0.407042281028381,0.8373815419332754,0.9808817804267558,0.3990535282803186,0.8425250499626794,0.40018114478907374,0.8420953604650703,0.001127616508755147,-0.00042968949760913144,-0.029241632240587675,0.04773061717364416,0.09268518826213423,0.1719182024929502,0.9980376669950517,"[[""lgbm_mordred_singleconc_umap_default"", 0.16177685950413223], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1328512396694215], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.13037190082644629], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12272727272727273], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08925619834710743], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08863636363636364], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04896694214876033], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.042355371900826444]]"
0.94,0.35,40,3,0.4,41,31,0.4089770138287754,0.40706414318077905,0.8373486338205305,0.9808865215987964,0.3990535282803186,0.8425250499626794,0.40019072833270847,0.8420829500886333,0.001137200052389875,-0.00044209987404608686,-0.02918350126648727,0.047686277044274895,0.09264542444121134,0.17189879176696987,0.9980387373978892,"[[""lgbm_mordred_singleconc_umap_default"", 0.16158536585365854], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1329268292682927], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1298780487804878], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12296747967479675], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08943089430894309], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08902439024390243], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04878048780487805], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.04207317073170732]]"
0.86,0.5,40,1,0.4,25,20,0.42277172787467115,0.41862288726195507,0.8316957305223228,0.9412096022635158,0.3990535282803186,0.8425250499626794,0.40028243515520034,0.8429073255447299,0.0012289068748817522,0.0003822755820505064,-0.04680305771089912,0.08144952230600089,0.16146375330130475,0.3451343007049221,0.9938129032576671,"[[""lgbm_mordred_singleconc_umap_default"", 0.2628099173553719], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13863636363636364], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.1231404958677686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.12024793388429753], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.08987603305785125], [""tabpfn_pooled_boltz_umap_default"", 0.03512396694214876], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.03326446280991736], [""tabpfn_desc_top2000_umap_default"", 0.03305785123966942]]"
0.86,0.5,40,3,0.4,25,20,0.4228029028137886,0.4186530019230488,0.8316549849179503,0.9412365413479286,0.3990535282803186,0.8425250499626794,0.40029872522238474,0.8428919996159958,0.0012451969420661513,0.0003669496533164063,-0.04669826638742628,0.08138742563183964,0.16152063503089453,0.3446791972864309,0.993816278743629,"[[""lgbm_mordred_singleconc_umap_default"", 0.26239837398373983], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13760162601626016], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.12337398373983739], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11991869918699187], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.09004065040650407], [""tabpfn_pooled_boltz_umap_default"", 0.034552845528455285], [""tabpfn_desc_top2000_umap_default"", 0.03434959349593496], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.032926829268292684]]"
0.86,0.35,20,1,0.2,25,20,0.43349462614919787,0.42977053960666545,0.8206959142681305,0.9377625593875024,0.3990535282803186,0.8425250499626794,0.4003044685472816,0.841753708893303,0.0012509402669629854,-0.0007713410693763745,-0.012696386988558234,0.03622704007067588,0.07401312022461522,0.17577581491545136,0.9985393546558835,"[[""lgbm_mordred_singleconc_umap_default"", 0.16735537190082644], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1371900826446281], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.13429752066115702], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11074380165289256], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.06570247933884298], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.0603305785123967], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.05289256198347107], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.05]]"
0.86,0.35,20,3,0.2,25,20,0.4335450682237461,0.42982468772710036,0.820634960791524,0.9377670895069635,0.3990535282803186,0.8425250499626794,0.4003164335021662,0.8417366542652892,0.0012629052218476322,-0.0007883956973901984,-0.012611006133531288,0.03618194863120512,0.07395201101367306,0.17558779068876174,0.9985411064456866,"[[""lgbm_mordred_singleconc_umap_default"", 0.16666666666666666], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1369918699186992], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.13455284552845528], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11056910569105691], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.06626016260162601], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05934959349593496], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.053252032520325204], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.05040650406504065]]"
0.94,0.35,20,1,0.2,41,26,0.41420778244247913,0.4126823856891119,0.8320593978962447,0.9811826038292015,0.3990535282803186,0.8425250499626794,0.40043744258935654,0.8415094163052773,0.001383914309037948,-0.001015633657402093,-0.009261188584747648,0.020550404854620972,0.04153782691469772,0.07851849722271176,0.9995698832230843,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.2413223140495868], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16487603305785123], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1128099173553719], [""lgbm_mordred_singleconc_umap_default"", 0.09917355371900827], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05702479338842975], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.050826446280991734], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.047520661157024795], [""chemprop_pretrain_finetune_frozen_umap"", 0.03595041322314049]]"
0.94,0.35,20,3,0.2,41,27,0.4142423631376812,0.41272166239477376,0.831999176520908,0.9811572955170913,0.3990535282803186,0.8425250499626794,0.4004437422434091,0.8415018686777238,0.0013902139630905253,-0.0010231812849555988,-0.009213831838388883,0.02052179434200693,0.04144049810784694,0.07854664012840118,0.9995703030698349,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.24024390243902438], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16585365853658537], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11341463414634147], [""lgbm_mordred_singleconc_umap_default"", 0.09878048780487805], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.056504065040650406], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.048373983739837395], [""chemprop_pretrain_finetune_frozen_umap"", 0.03577235772357724]]"
0.9,0.35,20,1,0.2,34,26,0.42362514467334145,0.4202200052198839,0.8276113492061217,0.9625357870953772,0.3990535282803186,0.8425250499626794,0.4006503727728047,0.8414871300027804,0.0015968444924860936,-0.0010379199598989919,-0.01439651640046665,0.028657938572976722,0.05909034646891112,0.11310264366883693,0.9991894731038716,"[[""lgbm_mordred_singleconc_umap_default"", 0.1524793388429752], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10330578512396695], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07892561983471075], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.07727272727272727], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0768595041322314], [""chemprop_pretrain_finetune_frozen_umap"", 0.05495867768595041], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05495867768595041], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.049586776859504134]]"
0.9,0.5,20,3,0.3,34,22,0.4183781635329304,0.4158783707013733,0.8320537646568585,0.963075833870267,0.3990535282803186,0.8425250499626794,0.40065679229887696,0.8418190286800594,0.0016032640185583702,-0.0007060212826199841,-0.03217785389007488,0.048619876189707,0.09434420159258004,0.16661492803601874,0.9981149552624071,"[[""lgbm_mordred_singleconc_umap_default"", 0.19959349593495934], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.1288617886178862], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.1073170731707317], [""chemprop_pretrain_finetune_frozen_umap"", 0.09308943089430895], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07317073170731707], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0540650406504065], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.044715447154471545], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04390243902439024]]"
0.9,0.5,20,1,0.3,34,22,0.41836643882867625,0.4158668710257253,0.8320480051727049,0.9631061080999807,0.3990535282803186,0.8425250499626794,0.40065707760595515,0.8418183213542195,0.0016035493256365552,-0.0007067286084598834,-0.03219948880176813,0.04862899508269354,0.09427706095948274,0.1669248116604054,0.9981146577469567,"[[""lgbm_mordred_singleconc_umap_default"", 0.19958677685950413], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.12851239669421488], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10826446280991736], [""chemprop_pretrain_finetune_frozen_umap"", 0.09380165289256198], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07231404958677685], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05413223140495868], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.04462809917355372], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.043801652892561986]]"
0.9,0.35,20,3,0.2,34,26,0.42366409918298853,0.4202682002974034,0.8275632095311264,0.9625132533102807,0.3990535282803186,0.8425250499626794,0.40065875218965663,0.8414807921434031,0.0016052239093380383,-0.0010442578192763063,-0.014320631811410162,0.028614302322270132,0.05937228036562115,0.11353218370825324,0.9991904818601592,"[[""lgbm_mordred_singleconc_umap_default"", 0.15203252032520326], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10325203252032521], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07967479674796749], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.07723577235772358], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.07682926829268293], [""chemprop_pretrain_finetune_frozen_umap"", 0.055284552845528454], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05447154471544716], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04878048780487805]]"
0.9,0.35,40,1,0.3,34,27,0.42163175835473116,0.41781688508664805,0.8299142208495035,0.9616090882600972,0.3990535282803186,0.8425250499626794,0.4010446579874732,0.8413730273945447,0.001991129707154593,-0.0011520225681347362,-0.02571816658153256,0.04683313660877725,0.09302777424609428,0.17938024051235946,0.997906835822417,"[[""lgbm_mordred_singleconc_umap_default"", 0.18429752066115704], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07396694214876033], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06487603305785124], [""chemprop_pretrain_finetune_frozen_umap"", 0.0640495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06115702479338843], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056818181818181816], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.055991735537190085]]"
0.9,0.35,40,3,0.3,34,27,0.4216400114306159,0.4178315148659579,0.8299015993322866,0.9616120539924043,0.3990535282803186,0.8425250499626794,0.40105186152068034,0.841359418665232,0.0019983332403617493,-0.0011656312974474003,-0.025660452204838514,0.046802429335668805,0.09303976433113484,0.17875288959022928,0.9979076914936161,"[[""lgbm_mordred_singleconc_umap_default"", 0.18414634146341463], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0886178861788618], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07439024390243902], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06463414634146342], [""chemprop_pretrain_finetune_frozen_umap"", 0.0644308943089431], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06117886178861789], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056504065040650406], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.05609756097560976]]"
0.86,0.35,40,1,0.3,25,24,0.43097920030178466,0.4271323841325602,0.8231572640205537,0.938691526645899,0.3990535282803186,0.8425250499626794,0.40125667751544086,0.8412694041166956,0.0022031492351222703,-0.0012556458459838105,-0.022049176615545132,0.05566169916517763,0.11407334993903791,0.2628097076183904,0.9966212947660888,"[[""lgbm_mordred_singleconc_umap_default"", 0.1871900826446281], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12272727272727273], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.11095041322314049], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1024793388429752], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09442148760330578], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.04504132231404959], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.04421487603305785], [""tabpfn_pooled_boltz_umap_default"", 0.04400826446280992]]"
0.86,0.35,40,3,0.3,25,24,0.43101125862272716,0.4271638194476918,0.8231238458552722,0.9387006206954374,0.3990535282803186,0.8425250499626794,0.40126862117449974,0.8412553662566431,0.0022150928941811476,-0.0012696837060363064,-0.0219738116687307,0.055617136538810556,0.11400695306297595,0.2625256708489445,0.9966240369895967,"[[""lgbm_mordred_singleconc_umap_default"", 0.18678861788617887], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12195121951219512], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.11138211382113822], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.10203252032520325], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09491869918699188], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.044715447154471545], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.04451219512195122], [""tabpfn_pooled_boltz_umap_default"", 0.04390243902439024]]"
0.94,0.35,20,1,0.3,41,26,0.41420778244247913,0.4126823856891119,0.8320593978962447,0.9811826038292015,0.3990535282803186,0.8425250499626794,0.4013782351739751,0.8407798648751983,0.002324706893656492,-0.001745185087481116,-0.01389178287712211,0.030825607281931674,0.06230674037204658,0.11777774583406853,0.9990206910681035,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.2413223140495868], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16487603305785123], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1128099173553719], [""lgbm_mordred_singleconc_umap_default"", 0.09917355371900827], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05702479338842975], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.050826446280991734], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.047520661157024795], [""chemprop_pretrain_finetune_frozen_umap"", 0.03595041322314049]]"
0.94,0.35,20,3,0.3,41,27,0.4142423631376812,0.41272166239477376,0.831999176520908,0.9811572955170913,0.3990535282803186,0.8425250499626794,0.4013883985720369,0.8407691744885896,0.002334870291718305,-0.0017558754740898408,-0.013820747757583978,0.030782691513010645,0.062160747161770405,0.11781996019260177,0.9990216489855867,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.24024390243902438], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16585365853658537], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11341463414634147], [""lgbm_mordred_singleconc_umap_default"", 0.09878048780487805], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.056504065040650406], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.048373983739837395], [""chemprop_pretrain_finetune_frozen_umap"", 0.03577235772357724]]"
0.9,0.5,20,1,0.4,34,22,0.41836643882867625,0.4158668710257253,0.8320480051727049,0.9631061080999807,0.3990535282803186,0.8425250499626794,0.40184056670354434,0.8410728709473229,0.0027870384232257517,-0.0014521790153565473,-0.04293265173569048,0.06483866011025788,0.12570274794597722,0.2225664155472078,0.9965968623740941,"[[""lgbm_mordred_singleconc_umap_default"", 0.19958677685950413], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.12851239669421488], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10826446280991736], [""chemprop_pretrain_finetune_frozen_umap"", 0.09380165289256198], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07231404958677685], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05413223140495868], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.04462809917355372], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.043801652892561986]]"
0.9,0.5,20,3,0.4,34,22,0.4183781635329304,0.4158783707013733,0.8320537646568585,0.963075833870267,0.3990535282803186,0.8425250499626794,0.4018406552488239,0.8410763104196326,0.0027871269685053046,-0.0014487395430468064,-0.04290380518676613,0.06482650158627577,0.1257922687901065,0.2221532373813595,0.9965973690578942,"[[""lgbm_mordred_singleconc_umap_default"", 0.19959349593495934], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.1288617886178862], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.1073170731707317], [""chemprop_pretrain_finetune_frozen_umap"", 0.09308943089430895], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07317073170731707], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0540650406504065], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.044715447154471545], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04390243902439024]]"
0.86,0.35,20,1,0.3,25,20,0.43349462614919787,0.42977053960666545,0.8206959142681305,0.9377625593875024,0.3990535282803186,0.8425250499626794,0.4018622344222061,0.8406341130504646,0.002808706141887496,-0.001890936912214758,-0.01904458048283797,0.054340560106014006,0.11101968033692344,0.2636637223731775,0.9966386248883539,"[[""lgbm_mordred_singleconc_umap_default"", 0.16735537190082644], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1371900826446281], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.13429752066115702], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11074380165289256], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.06570247933884298], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.0603305785123967], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.05289256198347107], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.05]]"
0.9,0.35,20,1,0.3,34,26,0.42362514467334145,0.4202200052198839,0.8276113492061217,0.9625357870953772,0.3990535282803186,0.8425250499626794,0.401866295582416,0.8405886109017817,0.0028127673020973964,-0.0019364390608976878,-0.02159477460070062,0.04298690785946545,0.08863551970336606,0.16965396550325584,0.998146560510017,"[[""lgbm_mordred_singleconc_umap_default"", 0.1524793388429752], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10330578512396695], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07892561983471075], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.07727272727272727], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.0768595041322314], [""chemprop_pretrain_finetune_frozen_umap"", 0.05495867768595041], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05495867768595041], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.049586776859504134]]"
0.9,0.35,20,3,0.3,34,26,0.42366409918298853,0.4202682002974034,0.8275632095311264,0.9625132533102807,0.3990535282803186,0.8425250499626794,0.4018787726403569,0.8405831093188609,0.0028252443600382815,-0.0019419406438184739,-0.021480947717115895,0.04292145348340552,0.08905842054843147,0.17029827556237986,0.9981488222739017,"[[""lgbm_mordred_singleconc_umap_default"", 0.15203252032520326], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10325203252032521], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07967479674796749], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.07723577235772358], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.07682926829268293], [""chemprop_pretrain_finetune_frozen_umap"", 0.055284552845528454], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05447154471544716], [""tabpfn_attentivefp_pretrain_embed_umap_default"", 0.04878048780487805]]"
0.86,0.35,20,3,0.3,25,20,0.4335450682237461,0.42982468772710036,0.820634960791524,0.9377670895069635,0.3990535282803186,0.8425250499626794,0.40187970227620423,0.8406209349739316,0.002826173995885639,-0.0019041149887477626,-0.01891650920029759,0.05427292294680791,0.11092801652051101,0.26338168603314394,0.9966426447586028,"[[""lgbm_mordred_singleconc_umap_default"", 0.16666666666666666], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1369918699186992], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.13455284552845528], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11056910569105691], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.06626016260162601], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05934959349593496], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.053252032520325204], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.05040650406504065]]"
0.9,0.35,40,1,0.4,34,27,0.42163175835473116,0.41781688508664805,0.8299142208495035,0.9616090882600972,0.3990535282803186,0.8425250499626794,0.402386014320316,0.8404243640917886,0.0033324860399974177,-0.0021006858708908505,-0.03429088877537638,0.06244418214503615,0.12403703232812457,0.23917365401647928,0.9962171875507488,"[[""lgbm_mordred_singleconc_umap_default"", 0.18429752066115704], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07396694214876033], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06487603305785124], [""chemprop_pretrain_finetune_frozen_umap"", 0.0640495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06115702479338843], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056818181818181816], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.055991735537190085]]"
0.9,0.35,40,3,0.4,34,27,0.4216400114306159,0.4178315148659579,0.8299015993322866,0.9616120539924043,0.3990535282803186,0.8425250499626794,0.40239466504941757,0.8404083507082929,0.0033411367690989735,-0.0021166992543865115,-0.034213936273117695,0.06240323911422492,0.12405301910817955,0.2383371861203054,0.9962186355506247,"[[""lgbm_mordred_singleconc_umap_default"", 0.18414634146341463], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.0886178861788618], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.07439024390243902], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06463414634146342], [""chemprop_pretrain_finetune_frozen_umap"", 0.0644308943089431], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.06117886178861789], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.056504065040650406], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.05609756097560976]]"
0.94,0.35,20,1,0.4,41,26,0.41420778244247913,0.4126823856891119,0.8320593978962447,0.9811826038292015,0.3990535282803186,0.8425250499626794,0.4024736569615459,0.8399339452802508,0.003420128681227319,-0.0025911046824286244,-0.018522377169495802,0.04110080970924211,0.08307565382939562,0.1570369944454244,0.9982387094875225,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.2413223140495868], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16487603305785123], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1128099173553719], [""lgbm_mordred_singleconc_umap_default"", 0.09917355371900827], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05702479338842975], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.050826446280991734], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.047520661157024795], [""chemprop_pretrain_finetune_frozen_umap"", 0.03595041322314049]]"
0.94,0.35,20,3,0.4,41,27,0.4142423631376812,0.41272166239477376,0.831999176520908,0.9811572955170913,0.3990535282803186,0.8425250499626794,0.40248732286497885,0.8399120434619853,0.0034337945846602547,-0.0026130065006940706,-0.018427663676778287,0.04104358868401406,0.08288099621569388,0.15709328025680147,0.9982404353409413,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.24024390243902438], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.16585365853658537], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11341463414634147], [""lgbm_mordred_singleconc_umap_default"", 0.09878048780487805], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.056504065040650406], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.048373983739837395], [""chemprop_pretrain_finetune_frozen_umap"", 0.03577235772357724]]"
