subset,metric,n,spearman_vs_lb_mae,pearson_vs_lb_mae,spearman_vs_lb_rae,spearman_vs_lb_spearman,abs_spearman_vs_lb_mae
dedup_best_experiment,slice_pec50_top9__mae,7,0.5357142857142858,0.6621114375692496,0.5357142857142858,-0.7500000000000002,0.5357142857142858
dedup_best_experiment,slice_pec50_top50__mae,7,0.39285714285714296,0.7073980228202914,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_logreg_testlike_top50__mae,7,0.39285714285714296,0.6918762178536071,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lgbm_testlike_top50__mae,7,0.39285714285714296,0.6885570473412843,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_log2fc33_pred_top19__mae,7,0.39285714285714296,0.6882317793860379,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_test_nn_top50__mae,7,0.39285714285714296,0.6872951346066761,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_log2fc33_pred_top50__mae,7,0.39285714285714296,0.6865658668386381,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top50__mae,7,0.39285714285714296,0.6853352142765522,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_log2fc33_pred_top30__mae,7,0.39285714285714296,0.6834198046982167,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_test_nn_top9__mae,7,0.39285714285714296,0.6832588859114218,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_test_nn_top30__rmse,7,0.39285714285714296,0.683032383613897,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_logreg_testlike_top30__rmse,7,0.39285714285714296,0.682176926755141,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,global_mae__mae,7,0.39285714285714296,0.681255361737292,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,weighted_lgbm_testlikeness__mae,7,0.39285714285714296,0.6805704845008161,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top30__mae,7,0.39285714285714296,0.6790342727741763,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_logreg_testlike_top50__rmse,7,0.39285714285714296,0.6787505842296307,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_test_nn_top50__rmse,7,0.39285714285714296,0.6786076608361046,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top30__mae,7,0.39285714285714296,0.6784116765619399,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top9__mae,7,0.39285714285714296,0.67832049814999,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,weighted_logreg_testlikeness__mae,7,0.39285714285714296,0.6779788801768242,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top19__mae,7,0.39285714285714296,0.6773755892909268,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top50__mae,7,0.39285714285714296,0.677114690621763,0.39285714285714296,-0.6785714285714287,0.39285714285714296
