feature_set,model_type,alpha,shrink,mae,spearman,mean_pred,mean_residual,delta_mae_vs_raw,delta_spearman_vs_raw,mean_abs_shift_oof,p90_abs_shift_oof
potent_noaux,huber,0.1,1.0,0.38942205378818506,0.8522902643504628,4.343975746895685,-0.02316208645682764,-0.007666973110437569,0.007200536041378824,0.06343438696236284,0.12410119375169064
potent_noaux,huber,0.01,1.0,0.3894221246526431,0.8522903390995414,4.343975724394477,-0.023162063955620177,-0.0076669022459795455,0.007200610790457418,0.06343537619834386,0.12410438108920446
potent_noaux,huber,0.001,1.0,0.3894221317411089,0.8522903390995414,4.343975722158056,-0.023162061719199878,-0.007666895157513731,0.007200610790457418,0.06343547512950169,0.12410469982468031
potent_noaux,ridge,10.0,0.75,0.3896675579586797,0.8519225037034668,4.32559524871072,-0.004781588271863394,-0.007421468939942943,0.006832775394382762,0.04024651098006423,0.11013594243454579
potent_noaux,ridge,1.0,0.75,0.3896680479689387,0.8519401440632312,4.3256004173915485,-0.004786756952692348,-0.007420978929683908,0.006850415754147132,0.04038270259883807,0.11060257732834582
potent_noaux,ridge,0.1,0.75,0.3896680950663801,0.8519410012254596,4.325600936411737,-0.004787275972879993,-0.007420931832242517,0.00685127291637555,0.040396422086751246,0.11064959504005331
potent_noaux,ridge,0.01,0.75,0.3896680997568297,0.851941106922686,4.32560098833534,-0.004787327896483619,-0.007420927141792932,0.006851378613601966,0.040397794879696206,0.11065430038314733
potent_noaux,ridge,0.001,0.75,0.38966810022568144,0.851941106922686,4.3256009935279165,-0.004787333089059858,-0.007420926672941197,0.006851378613601966,0.04039793216743875,0.1106547709532059
lowd_core,ridge,10.0,1.0,0.3897958802075609,0.8538843383410353,4.322675091126449,-0.0018614306875918472,-0.007293146691061736,0.008794610031951255,0.086015907023454,0.19153324658844023
lowd_core,ridge,1.0,1.0,0.3898662629133424,0.8538405884832531,4.3226810608232595,-0.0018674003844034635,-0.007222763985280212,0.00875086017416904,0.08630962683348947,0.19218680142983052
