compound,ftmap_ca_rmsd,hotspot_Z_xyz,hotspot_Y_xyz,hotspot_X_xyz,hotspot_W_xyz,source,ligand_centroid,dist_to_Z,dist_to_nearest_top4,nearest_top4_chain,n_top4_within_5A,error
x01287-1,1.0955271541907416,"-0.76,-0.21,5.76","1.62,-7.69,2.15","5.51,-9.05,10.19","4.37,-3.44,-9.09",boltz_model_4,"-0.24,-1.75,4.30",2.187197445135663,2.187197445135663,Z,1.0,
x01287-1,1.0955271541907416,"-0.76,-0.21,5.76","1.62,-7.69,2.15","5.51,-9.05,10.19","4.37,-3.44,-9.09",gnina_refined,"-0.52,-1.45,5.31",1.3456473284932713,1.3456473284932713,Z,1.0,
x01287-1,1.0955271541907416,"-0.76,-0.21,5.76","1.62,-7.69,2.15","5.51,-9.05,10.19","4.37,-3.44,-9.09",template_transferred,"4.51,-8.78,1.95",10.757388332927963,3.0969256782617585,Y,1.0,
x01287-1,1.0955271541907416,"-0.76,-0.21,5.76","1.62,-7.69,2.15","5.51,-9.05,10.19","4.37,-3.44,-9.09",posit,"4.65,-10.83,-0.23",13.339835628188276,4.974873915600202,Y,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",boltz_model_0,"3.96,-4.19,1.09",2.054293680457695,2.0542936804576954,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",boltz_model_1,"3.92,-4.12,0.88",2.0186960926105018,2.0186960926105018,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",boltz_model_2,"3.88,-4.30,0.87",2.1548362804617422,2.1548362804617422,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",boltz_model_3,"3.91,-4.01,0.89",1.9782296455267532,1.9782296455267532,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",boltz_model_4,"3.87,-4.09,1.16",2.092601074956926,2.0926010749569257,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",gnina_refined,"4.05,-3.94,1.00",1.8419240463990585,1.8419240463990585,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",template_transferred,"3.48,-5.59,-1.03",3.7574183125870393,3.7574183125870393,Z,1.0,
x01295-1,1.1118882976685984,"5.61,-3.03,0.69","-1.42,-7.95,-0.30","4.33,-13.32,-4.73","-9.58,1.03,-2.48",posit,"4.93,-3.91,-1.06",2.075381050138821,2.075381050138821,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",boltz_model_0,"1.04,3.65,0.25",1.8927592217880234,1.8927592217880234,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",boltz_model_1,"1.08,3.69,0.22",1.9224908518894694,1.9224908518894697,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",boltz_model_2,"1.04,3.62,0.66",1.49073545148308,1.4907354514830797,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",boltz_model_3,"1.07,3.65,0.20",1.9393983992704795,1.9393983992704793,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",boltz_model_4,"0.94,3.77,0.25",1.9322022202065485,1.9322022202065485,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",gnina_refined,"1.08,3.64,0.36",1.7819872642297254,1.7819872642297254,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",template_transferred,"-2.00,2.37,-0.03",4.087623188187796,4.087623188187796,Z,1.0,
x01306-1,1.2255803697286332,"1.33,3.39,2.10","-3.02,5.40,-5.08","-6.97,11.46,0.35","-4.77,-6.02,-9.37",posit,"-0.95,5.36,2.61",3.0581749818031327,3.058174981803133,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",boltz_model_0,"-4.75,3.79,0.70",3.136001727508867,3.136001727508867,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",boltz_model_1,"-4.93,4.25,0.35",3.546236238568105,3.5462362385681048,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",boltz_model_2,"-5.12,3.79,0.43",3.4434680924673167,3.4434680924673167,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",boltz_model_3,"-4.75,4.20,0.37",3.5096123017930636,3.5096123017930636,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",boltz_model_4,"-4.33,3.57,0.70",3.1452352292121395,3.145235229212139,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",gnina_refined,"-5.43,3.85,0.61",3.3321172561831047,3.3321172561831047,Z,1.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",template_transferred,"-7.02,-0.02,-2.44",7.6781613441678385,5.959848793035289,Y,0.0,
x01325-1,0.7138171051631631,"-4.61,3.69,3.83","-5.99,5.48,-4.50","-14.66,4.60,-2.10","3.23,-1.15,-9.30",posit,"-4.47,4.07,-5.76",9.59960128404296,2.4205697962333175,Y,1.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",boltz_model_0,"4.39,0.76,-0.81",4.543199367798759,4.543199367798759,Z,2.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",boltz_model_1,"5.70,1.59,-1.29",4.960848242232597,3.747882661945378,Y,2.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",boltz_model_2,"6.22,1.65,-1.17",4.8792553973170945,3.7950621598420495,Y,2.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",boltz_model_3,"5.25,1.25,-0.76",4.401177123740871,4.401177123740871,Z,2.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",boltz_model_4,"6.63,3.14,3.50",3.360289480300606,3.360289480300606,Z,1.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",gnina_refined,"3.90,1.59,-1.14",5.2460283148179006,4.533413821170243,Y,1.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",template_transferred,"4.33,3.56,2.67",4.109131968383939,4.109131968383939,Z,1.0,
x01334-1,1.3300163264002325,"5.97,-0.15,3.35","6.31,2.37,-4.90","13.04,7.59,-1.86","-5.81,2.89,-7.10",posit,"4.35,1.11,0.72",3.336246150907204,3.3362461509072046,Z,1.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",boltz_model_0,"-0.00,-0.36,9.40",2.7657188610890886,2.765718861089088,Z,1.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",boltz_model_1,"-0.93,0.09,9.33",2.7692471406973467,2.769247140697347,Z,1.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",boltz_model_2,"-0.69,-0.12,9.58",2.94865981220049,2.94865981220049,Z,1.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",boltz_model_3,"-0.26,-0.57,9.44",2.9918071301024862,2.9918071301024862,Z,1.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",boltz_model_4,"-1.79,-2.33,7.46",4.454999544351296,4.226645643493738,Y,2.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",gnina_refined,"-0.18,-0.80,10.21",3.6844591143593015,3.6844591143593015,Z,1.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",template_transferred,"-1.04,-2.86,8.25",4.69704625048132,4.35304609865149,Y,2.0,
x01358-1,1.3199102855443827,"0.47,1.51,7.41","-4.45,-5.56,8.07","-1.57,-5.41,16.63","-1.64,-10.70,-2.77",posit,"-3.13,-6.31,6.56",8.652394640517173,2.1424232685170796,Y,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",boltz_model_0,"4.07,5.42,7.04",2.9348495314871412,2.9348495314871412,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",boltz_model_1,"4.07,5.51,7.58",3.412227074786136,3.412227074786136,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",boltz_model_2,"3.78,6.35,6.32",2.1254305298624296,2.1254305298624296,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",boltz_model_3,"4.34,5.37,7.03",2.916746248015653,2.916746248015653,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",boltz_model_4,"4.04,6.45,7.30",3.004861498533389,3.004861498533389,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",gnina_refined,"4.48,5.34,6.86",2.7704169394670948,2.7704169394670948,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",template_transferred,"0.18,5.00,4.75",4.608228800283859,4.608228800283859,Z,1.0,
x01378-1,1.150859231349421,"4.53,6.47,4.34","-3.63,7.30,7.05","0.32,11.08,14.24","-7.89,-3.63,3.24",posit,"0.25,5.21,3.95",4.472096279766054,4.472096279766054,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",boltz_model_0,"9.28,-1.51,3.99",2.7342989143182392,2.7342989143182392,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",boltz_model_1,"9.11,-1.53,4.09",2.7776794459365415,2.7776794459365415,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",boltz_model_2,"9.17,-1.54,3.94",2.673213946110778,2.673213946110778,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",boltz_model_3,"8.77,-1.45,4.36",2.927089893160841,2.927089893160841,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",boltz_model_4,"9.32,-1.43,4.10",2.808117074215047,2.8081170742150467,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",gnina_refined,"9.65,-1.02,3.49",2.302207205574875,2.302207205574875,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",template_transferred,"5.92,0.83,2.95",3.072532972338736,3.072532972338736,Z,1.0,
x01382-1,0.9191859751207838,"8.42,-0.39,1.65","4.78,4.15,8.03","13.14,3.92,11.45","-5.90,-1.97,8.71",posit,"5.16,1.29,3.25",4.0037471550040316,4.0037471550040316,Z,1.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",boltz_model_0,"4.49,2.62,4.93",4.580890267898091,4.580890267898091,Z,2.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",boltz_model_1,"4.37,2.55,5.19",4.825266959549131,4.747942707971023,Y,2.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",boltz_model_2,"4.06,3.15,5.24",5.233814931445217,4.316960014047358,Y,1.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",boltz_model_3,"5.08,3.29,5.32",4.803793030726358,4.101550960094349,Y,2.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",boltz_model_4,"3.96,3.14,5.05",5.160320020781756,4.475747889624215,Y,1.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",gnina_refined,"4.64,2.57,3.71",3.6342281958648526,3.6342281958648526,Z,1.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",template_transferred,"6.76,1.16,3.44",2.004138629351383,2.004138629351383,Z,1.0,
x01401-1,1.3693522367859614,"7.27,1.35,1.52","4.80,6.14,8.26","13.36,4.88,10.87","-6.41,1.27,9.90",posit,"1.37,3.78,4.62",7.093984446251609,5.536810148483414,Y,0.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",boltz_model_0,"6.54,0.10,-1.97",2.218425201570849,2.218425201570849,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",boltz_model_1,"6.56,-0.04,-1.91",2.11789703865648,2.11789703865648,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",boltz_model_2,"6.71,0.02,-2.06",2.301674224672183,2.301674224672183,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",boltz_model_3,"6.59,0.13,-1.84",2.1200873716348623,2.1200873716348623,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",boltz_model_4,"7.00,0.20,-2.37",2.698912972870534,2.698912972870534,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",gnina_refined,"6.76,-0.10,-2.03",2.245738706527596,2.245738706527596,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",template_transferred,"6.69,1.46,-0.47",2.2363076077142336,2.2363076077142336,Z,1.0,
x01411-1,1.3848912959270439,"6.35,-0.67,0.10","5.00,3.13,-7.53","13.65,5.57,-6.60","-6.34,7.46,-5.38",posit,"0.87,4.29,-5.18",9.086245485701323,4.888735721102669,Y,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",boltz_model_0,"3.93,7.99,0.38",4.076994578508218,4.076994578508218,Z,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",boltz_model_1,"2.27,4.99,0.10",2.720015537611998,2.720015537611998,Z,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",boltz_model_2,"3.03,7.61,0.48",3.3257462725989075,3.3257462725989075,Z,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",boltz_model_3,"0.97,7.50,1.13",2.524738365032272,2.524738365032272,Z,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",boltz_model_4,"2.05,7.94,0.63",3.1480516511951366,3.1480516511951366,Z,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",gnina_refined,"4.16,8.34,0.27",4.483261319263937,4.483261319263937,Z,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",template_transferred,"2.76,4.57,-2.13",5.037515627181557,3.943545009159285,Y,1.0,
x01415-1,1.0072543180593976,"1.56,5.58,2.66","3.82,5.96,-5.67","1.94,14.73,-4.63","-1.52,-4.49,-9.44",posit,"3.08,5.15,-0.88",3.86887149679767,3.86887149679767,Z,2.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",boltz_model_0,"1.76,-5.03,2.09",5.197609917936674,4.158660271316463,Y,1.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",boltz_model_1,"1.73,-5.53,2.52",5.1473451067275775,3.852894453386921,Y,1.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",boltz_model_2,"2.06,-4.75,2.53",4.682054057139359,4.47369872685967,Y,2.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",boltz_model_3,"2.33,-4.78,2.19",5.000818969434568,4.299117753504863,Y,1.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",boltz_model_4,"2.20,-5.40,2.52",5.071762507733996,3.8505049865104506,Y,1.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",gnina_refined,"1.85,-4.88,2.23",4.995531608676736,4.310453590503421,Y,2.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",template_transferred,"4.31,-2.04,3.05",4.220456062924521,4.220456062924521,Z,1.0,
x01438-1,1.3816831254433026,"1.86,-2.25,6.48","2.95,-8.88,1.06","10.12,-10.54,6.30","0.03,-3.10,-9.43",posit,"5.84,-6.41,4.58",6.059743641032393,5.188607261216537,Y,0.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",boltz_model_0,"-3.20,3.26,-4.98",1.1140923143712846,1.1140923143712849,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",boltz_model_1,"-3.37,3.07,-5.06",1.2337635152868522,1.2337635152868522,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",boltz_model_2,"-3.03,3.53,-5.34",0.9176279428981984,0.9176279428981984,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",boltz_model_3,"-3.64,2.72,-5.18",1.515397669076898,1.515397669076898,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",boltz_model_4,"-3.11,4.25,-4.62",1.6684093266024198,1.6684093266024198,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",gnina_refined,"-2.94,2.67,-4.87",1.0605845361516248,1.0605845361516248,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",template_transferred,"-2.75,3.52,-5.70",0.6943652859951837,0.6943652859951837,Z,1.0,
x01464-1,1.185269433771627,"-2.22,3.14,-5.48","-9.41,0.92,-1.24","-12.97,7.74,-5.99","-4.36,-1.32,9.77",posit,"-13.93,10.80,-6.43",14.027095529003066,3.2376376889713288,X,1.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",boltz_model_0,"3.31,3.85,-5.23",4.154261757136205,4.154261757136205,Z,2.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",boltz_model_1,"2.25,4.09,-4.09",3.494150403503416,3.4941504035034163,Z,1.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",boltz_model_2,"3.54,4.65,-6.65",4.297158029245036,4.297158029245036,Z,2.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",boltz_model_3,"3.93,4.08,-6.29",4.6909110216207655,4.132711369015124,Y,2.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",boltz_model_4,"3.73,4.12,-6.71",4.550837396690714,4.460308495045962,Y,2.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",gnina_refined,"2.92,4.50,-5.26",3.664568443585284,3.664568443585284,Z,2.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",template_transferred,"1.74,3.78,-6.12",2.6556257342116987,2.6556257342116987,Z,1.0,
x01502-1,1.218039955433512,"-0.68,4.85,-5.84","7.87,3.91,-5.08","7.68,5.18,-14.02","7.93,-5.25,3.18",posit,"2.72,4.53,-3.10",4.37390812335329,4.37390812335329,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",boltz_model_0,"-4.69,5.58,0.19",3.731123446638008,3.731123446638008,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",boltz_model_1,"-4.59,5.21,0.12",3.396292244660519,3.396292244660519,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",boltz_model_2,"-4.57,5.46,0.21",3.621993949070908,3.621993949070908,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",boltz_model_3,"-4.92,1.89,-1.05",2.114267412078421,2.114267412078421,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",boltz_model_4,"-4.61,5.49,-0.04",3.714395251499359,3.714395251499359,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",gnina_refined,"-4.58,5.63,0.21",3.7864467378960183,3.7864467378960183,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",template_transferred,"-5.21,4.56,-2.86",4.721970976650902,4.721970976650902,Z,1.0,
x01511-1,1.2289838429893936,"-4.92,1.96,1.06","0.57,8.03,-1.70","-6.25,10.08,-7.27","10.91,1.32,-1.47",posit,"2.81,7.06,-2.38",9.878632143258198,2.534862374173439,Y,1.0,
x02691-1,1.2752936560278956,"0.61,6.31,1.99","3.16,9.37,-5.67","-1.44,16.68,-3.02","1.61,-0.90,-12.30",boltz_model_0,"0.74,8.18,-1.50",3.967571258373752,3.967571258373752,Z,2.0,
x02691-1,1.2752936560278956,"0.61,6.31,1.99","3.16,9.37,-5.67","-1.44,16.68,-3.02","1.61,-0.90,-12.30",boltz_model_1,"0.24,8.78,-1.07",3.955035106951977,3.955035106951977,Z,1.0,
x02691-1,1.2752936560278956,"0.61,6.31,1.99","3.16,9.37,-5.67","-1.44,16.68,-3.02","1.61,-0.90,-12.30",boltz_model_2,"0.29,8.69,-1.13",3.9394892120666842,3.9394892120666842,Z,1.0,
x02691-1,1.2752936560278956,"0.61,6.31,1.99","3.16,9.37,-5.67","-1.44,16.68,-3.02","1.61,-0.90,-12.30",boltz_model_3,"0.29,9.06,-0.86",3.9716582123861985,3.971658212386199,Z,1.0,
