compound,qha,template_pdb,template_ccd,mcs_atoms,mcs_coverage,source,template_rmsd,rocs_inplace_shape,rocs_inplace_color,rocs_inplace_combo,rocs_best_shape,rocs_best_color,rocs_best_combo,skipped,error
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,boltz_model_0,4.884160864945386,0.190720796585083,5.819306920784584e-07,0.1907213785157751,0.5975133180618286,0.188517764210701,0.7860310822725296,,
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,boltz_model_1,4.917050925748731,0.1792469471693039,1.8562072000349872e-05,0.17926550924130424,0.424056738615036,0.18250377476215363,0.6065605133771896,,
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,boltz_model_2,4.926623230079916,0.18881602585315704,2.1978234144626185e-05,0.18883800408730167,0.5071505308151245,0.2329760491847992,0.7401265799999237,,
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,boltz_model_3,4.972696912673754,0.18120799958705902,1.6689858966856264e-05,0.18122468944602588,0.5518854260444641,0.18858720362186432,0.7404726296663284,,
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,boltz_model_4,4.837900606248681,0.19268733263015747,0.0001382464834023267,0.1928255791135598,0.4968624711036682,0.2327509969472885,0.7296134680509567,,
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,gnina_refined,4.801483019809819,0.17254938185214996,1.6009930732252542e-06,0.1725509828452232,0.5001735091209412,0.22611398994922638,0.7262874990701675,,
x02708-1,23,3R8D,PNU,8.0,0.34782608695652173,template_transferred,0.17372293228729807,0.3168869614601135,0.16208584606647491,0.47897280752658844,0.6193954944610596,0.19390489161014557,0.8133003860712051,,
x02715-1,25,7AXD,S6W,11.0,0.44,boltz_model_0,4.735296465614783,0.22191008925437927,0.03782406449317932,0.2597341537475586,0.5180873274803162,0.2854093909263611,0.8034967184066772,,
x02715-1,25,7AXD,S6W,11.0,0.44,boltz_model_1,4.334161405509494,0.18842221796512604,0.03377017006278038,0.22219238802790642,0.47241100668907166,0.28492167592048645,0.7573326826095581,,
x02715-1,25,7AXD,S6W,11.0,0.44,boltz_model_2,4.736266175027296,0.2141527533531189,0.042857490479946136,0.25701024383306503,0.5200722217559814,0.2851356267929077,0.8052078485488892,,
x02715-1,25,7AXD,S6W,11.0,0.44,boltz_model_3,4.702832920624676,0.1638689488172531,0.04906562343239784,0.21293457224965096,0.5314834117889404,0.28614500164985657,0.817628413438797,,
x02715-1,25,7AXD,S6W,11.0,0.44,boltz_model_4,4.553446564543755,0.17407475411891937,0.05658406764268875,0.23065882176160812,0.5331723093986511,0.286011278629303,0.8191835880279541,,
x02715-1,25,7AXD,S6W,11.0,0.44,gnina_refined,4.968917015775688,0.21343915164470673,0.029583608731627464,0.2430227603763342,0.5174809098243713,0.2850988507270813,0.8025797605514526,,
x02715-1,25,7AXD,S6W,11.0,0.44,template_transferred,0.10728971233564831,0.5137098431587219,0.13468880951404572,0.6483986526727676,0.6452116966247559,0.25972193479537964,0.9049336314201355,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,boltz_model_0,4.331939031064554,0.3405979573726654,0.00796518661081791,0.3485631439834833,0.38807931542396545,0.17753805220127106,0.5656173676252365,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,boltz_model_1,3.640013766059446,0.31804144382476807,0.004919759929180145,0.3229612037539482,0.37356746196746826,0.16528530418872833,0.5388527661561966,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,boltz_model_2,3.041379285558666,0.2902649939060211,0.009198551997542381,0.2994635459035635,0.36042526364326477,0.16339462995529175,0.5238198935985565,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,boltz_model_3,2.7008756306190835,0.34162622690200806,0.01241121906787157,0.3540374459698796,0.39046528935432434,0.19910165667533875,0.5895669460296631,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,boltz_model_4,3.7982414278902055,0.3414994478225708,0.016791339963674545,0.35829078778624535,0.3830292820930481,0.15069980919361115,0.5337290912866592,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,gnina_refined,4.7231001718510495,0.27937132120132446,0.0011504536960273981,0.28052177489735186,0.38563811779022217,0.18267472088336945,0.5683128386735916,,
x02736-1,27,1M13,HYF,9.0,0.3333333333333333,template_transferred,0.15622572805805926,0.20001815259456635,0.09542025625705719,0.29543840885162354,0.37084823846817017,0.25168052315711975,0.6225287616252899,,
x02742-1,25,8CH8,ULC,8.0,0.32,boltz_model_0,4.411385774932162,0.41336938738822937,0.02366693504154682,0.4370363224297762,0.39554715156555176,0.24063466489315033,0.6361818164587021,,
x02742-1,25,8CH8,ULC,8.0,0.32,boltz_model_1,4.615231616666366,0.4364280700683594,0.024792436510324478,0.46122050657868385,0.41036662459373474,0.23129498958587646,0.6416616141796112,,
x02742-1,25,8CH8,ULC,8.0,0.32,boltz_model_2,4.818664598479832,0.39357316493988037,0.02487955614924431,0.4184527210891247,0.4087088406085968,0.23156575858592987,0.6402745991945267,,
x02742-1,25,8CH8,ULC,8.0,0.32,boltz_model_3,5.088344513409266,0.3487754762172699,0.025324175134301186,0.3740996513515711,0.38938915729522705,0.23580142855644226,0.6251905858516693,,
x02742-1,25,8CH8,ULC,8.0,0.32,boltz_model_4,5.339883799651154,0.35973426699638367,0.0374244824051857,0.39715874940156937,0.42644667625427246,0.22974157333374023,0.6561882495880127,,
x02742-1,25,8CH8,ULC,8.0,0.32,gnina_refined,4.44755894796329,0.3859522342681885,0.023087838664650917,0.4090400729328394,0.44203880429267883,0.15566352009773254,0.5977023243904114,,
x02742-1,25,8CH8,ULC,8.0,0.32,template_transferred,0.08947499967002952,0.2284364402294159,0.2496580183506012,0.4780944585800171,0.5345668196678162,0.20452287793159485,0.739089697599411,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,boltz_model_0,3.8774199313689057,0.15174600481987,0.013133189640939236,0.16487919446080923,0.4579106569290161,0.4617713689804077,0.9196820259094238,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,boltz_model_1,3.939451853656504,0.15220576524734497,0.014976571314036846,0.16718233656138182,0.4615878164768219,0.4590458273887634,0.9206336438655853,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,boltz_model_2,3.9835687089154836,0.14769648015499115,0.011949295178055763,0.1596457753330469,0.4596315324306488,0.45511573553085327,0.9147472679615021,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,boltz_model_3,3.97398526853371,0.13955733180046082,0.011045139282941818,0.15060247108340263,0.454745352268219,0.4511072635650635,0.9058526158332825,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,boltz_model_4,6.288346090777032,0.20518289506435394,0.013864215463399887,0.21904711052775383,0.3324018716812134,0.3284498453140259,0.6608517169952393,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,gnina_refined,3.87348368932089,0.149306058883667,0.018280765041708946,0.16758682392537594,0.46541744470596313,0.4719275236129761,0.9373449683189392,,
x02745-1,28,5A86,D7E,13.0,0.4642857142857143,template_transferred,0.047058594507896304,0.3827720284461975,0.38424384593963623,0.7670158743858337,0.45395994186401367,0.41922661662101746,0.8731865584850311,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,boltz_model_0,6.5583511048825,0.19968272745609283,0.09927758574485779,0.2989603132009506,0.48449692130088806,0.48585063219070435,0.9703475534915924,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,boltz_model_1,7.340104604126077,0.1945408135652542,0.03617541491985321,0.23071622848510742,0.509863555431366,0.1776469647884369,0.6875105202198029,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,boltz_model_2,7.156901516780978,0.20995621383190155,0.05038066953420639,0.26033688336610794,0.3774197995662689,0.31111687421798706,0.688536673784256,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,boltz_model_3,6.6598733372693735,0.20579984784126282,0.0588742233812809,0.2646740712225437,0.4037160277366638,0.33875906467437744,0.7424750924110413,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,boltz_model_4,7.050232788687291,0.20933488011360168,0.05698489025235176,0.26631977036595345,0.37069815397262573,0.34643539786338806,0.7171335518360138,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,gnina_refined,8.417159896501143,0.17379377782344818,0.01657239906489849,0.19036617688834667,0.32564499974250793,0.30394959449768066,0.6295945942401886,,
x02746-1,23,5X0R,4WH,8.0,0.34782608695652173,template_transferred,0.052288560443217995,0.20799526572227478,0.1187150627374649,0.3267103284597397,0.469119131565094,0.3667309582233429,0.8358500897884369,,
x02758-1,25,,,,,,,,,,,,,mcs_below_threshold,
x02776-1,25,,,,,,,,,,,,,mcs_below_threshold,
x02777-1,24,3R8D,PNU,9.0,0.375,boltz_model_0,3.5254200507105664,0.4668441116809845,0.10964091867208481,0.5764850303530693,0.41642311215400696,0.21778780221939087,0.6342109143733978,,
x02777-1,24,3R8D,PNU,9.0,0.375,boltz_model_1,3.3493591845617314,0.43530020117759705,0.0689290389418602,0.5042292401194572,0.46055400371551514,0.1968311369419098,0.6573851406574249,,
x02777-1,24,3R8D,PNU,9.0,0.375,boltz_model_2,3.5317566724519205,0.43042418360710144,0.08437909930944443,0.5148032829165459,0.45132923126220703,0.2021840512752533,0.6535132825374603,,
x02777-1,24,3R8D,PNU,9.0,0.375,boltz_model_3,3.13475383736189,0.4779365658760071,0.10468537360429764,0.5826219394803047,0.49618664383888245,0.22788499295711517,0.7240716367959976,,
x02777-1,24,3R8D,PNU,9.0,0.375,boltz_model_4,3.357472023753475,0.44891098141670227,0.08333110809326172,0.532242089509964,0.4471358060836792,0.1971820890903473,0.6443178951740265,,
x02777-1,24,3R8D,PNU,9.0,0.375,gnina_refined,2.9294424124340774,0.4746185839176178,0.07863720506429672,0.5532557889819145,0.3389264941215515,0.21268264949321747,0.551609143614769,,
x02777-1,24,3R8D,PNU,9.0,0.375,template_transferred,0.04971918702699539,0.41978883743286133,0.2793777585029602,0.6991665959358215,0.5077937841415405,0.05706431716680527,0.5648581013083458,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,boltz_model_0,6.905843904976727,0.30540817975997925,0.03906187787652016,0.3444700576364994,0.3859159052371979,0.2056296318769455,0.5915455371141434,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,boltz_model_1,6.83505046345889,0.2927214801311493,0.016468560323119164,0.30919004045426846,0.5104241967201233,0.0665321946144104,0.5769563913345337,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,boltz_model_2,6.657640252862494,0.347665399312973,0.011746624484658241,0.35941202379763126,0.31053853034973145,0.22699952125549316,0.5375380516052246,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,boltz_model_3,6.041663011560168,0.3103698194026947,0.0013956521870568395,0.31176547158975154,0.4176800549030304,0.1942325085401535,0.6119125634431839,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,boltz_model_4,5.6253626723006445,0.2989535331726074,0.0035986031871289015,0.3025521363597363,0.4213707447052002,0.20058773458003998,0.6219584792852402,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,gnina_refined,6.843020901572802,0.26829198002815247,0.07217533141374588,0.34046731144189835,0.47207576036453247,0.2512062191963196,0.723281979560852,,
x02782-1,24,8EQZ,WQB,8.0,0.3333333333333333,template_transferred,0.07694027150374277,0.3492926359176636,0.2245810180902481,0.5738736540079117,0.3535635769367218,0.22708232700824738,0.5806459039449692,,
x02790-1,25,6S41,KUB,9.0,0.36,boltz_model_0,4.822757890813907,0.34460949897766113,0.0039466312155127525,0.3485561301931739,0.43822619318962097,0.20778696238994598,0.646013155579567,,
x02790-1,25,6S41,KUB,9.0,0.36,boltz_model_1,4.947861772283845,0.36876797676086426,0.0027902720030397177,0.371558248763904,0.3992859423160553,0.12454871088266373,0.523834653198719,,
x02790-1,25,6S41,KUB,9.0,0.36,boltz_model_2,4.922787599973219,0.37745481729507446,0.002882446860894561,0.380337264155969,0.40490877628326416,0.15438896417617798,0.5592977404594421,,
x02790-1,25,6S41,KUB,9.0,0.36,boltz_model_3,4.844851114971749,0.37003642320632935,0.002648950321599841,0.3726853735279292,0.3612422049045563,0.15923628211021423,0.5204784870147705,,
x02790-1,25,6S41,KUB,9.0,0.36,boltz_model_4,4.872239271078956,0.35487714409828186,0.0010381469037383795,0.35591529100202024,0.3987937867641449,0.15720586478710175,0.5559996515512466,,
x02790-1,25,6S41,KUB,9.0,0.36,gnina_refined,5.03046116403254,0.33350861072540283,0.006235494278371334,0.33974410500377417,0.40495744347572327,0.12352707982063293,0.5284845232963562,,
x02790-1,25,6S41,KUB,9.0,0.36,template_transferred,0.8193050267469966,0.37158721685409546,0.07272428274154663,0.4443114995956421,0.4399178922176361,0.23699095845222473,0.6769088506698608,,
x02792-1,27,,,,,,,,,,,,,mcs_below_threshold,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,boltz_model_0,5.004498945521587,0.09724754095077515,2.061016311927233e-05,0.09726815111389442,0.37682029604911804,0.1992979645729065,0.5761182606220245,,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,boltz_model_1,4.767191405510349,0.19797837734222412,7.340741285588592e-05,0.19805178475508,0.33198538422584534,0.23689430952072144,0.5688796937465668,,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,boltz_model_2,4.808006178006378,0.20271837711334229,0.00012948867515660822,0.2028478657884989,0.4106701612472534,0.1707201451063156,0.581390306353569,,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,boltz_model_3,4.959693270342776,0.24266591668128967,0.01890912465751171,0.2615750413388014,0.41725361347198486,0.21490715444087982,0.6321607679128647,,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,boltz_model_4,4.189959214182259,0.22618305683135986,0.0026313781272619963,0.22881443495862186,0.3599177598953247,0.20200438797473907,0.5619221478700638,,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,gnina_refined,4.868866297522942,0.1069977879524231,2.992552072100807e-05,0.1070277134731441,0.3447420001029968,0.2557065188884735,0.6004485189914703,,
x02793-1,27,5X0R,4WH,10.0,0.37037037037037035,template_transferred,0.030853282248191533,0.30205675959587097,0.22437749803066254,0.5264342576265335,0.4694107472896576,0.2086389660835266,0.6780497133731842,,
x02797-1,26,,,,,,,,,,,,,mcs_below_threshold,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,boltz_model_0,3.795642618829634,0.34933486580848694,0.0049768597818911076,0.35431172559037805,0.39430469274520874,0.10315243154764175,0.4974571242928505,,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,boltz_model_1,4.074859854692667,0.3341618776321411,0.00800578948110342,0.34216766711324453,0.4521309733390808,0.07177645713090897,0.5239074304699898,,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,boltz_model_2,4.216900810031373,0.32329022884368896,0.010936643928289413,0.3342268727719784,0.40265122056007385,0.09727134555578232,0.49992256611585617,,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,boltz_model_3,4.0007673835231845,0.34070393443107605,0.004190389532595873,0.3448943239636719,0.36801040172576904,0.1258620023727417,0.49387240409851074,,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,boltz_model_4,3.775493031280393,0.3432716429233551,0.004737095907330513,0.3480087388306856,0.4116627275943756,0.09900633990764618,0.5106690675020218,,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,gnina_refined,3.7045949157951763,0.344379186630249,0.0042839027009904385,0.34866308933123946,0.3967837989330292,0.10124541819095612,0.4980292171239853,,
x02800-1,29,7AXD,S6W,11.0,0.3793103448275862,template_transferred,0.06811586762464843,0.4816489815711975,0.21443988382816315,0.6960888653993607,0.3905923664569855,0.12536659836769104,0.5159589648246765,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,boltz_model_0,5.884430112530858,0.2952438294887543,0.011506143026053905,0.3067499725148082,0.46621793508529663,0.08481792360544205,0.5510358586907387,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,boltz_model_1,5.881794243067058,0.3014836013317108,0.013480226509273052,0.31496382784098387,0.4643443822860718,0.0763283222913742,0.540672704577446,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,boltz_model_2,5.988720904860445,0.2739448547363281,0.014819592237472534,0.28876444697380066,0.4583848714828491,0.06810782849788666,0.5264926999807358,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,boltz_model_3,5.88443153456982,0.3051198422908783,0.01631002314388752,0.3214298654347658,0.386100172996521,0.1689791977405548,0.5550793707370758,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,boltz_model_4,6.023329226606625,0.29917553067207336,0.013710448518395424,0.3128859791904688,0.3747495412826538,0.16335360705852509,0.5381031483411789,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,gnina_refined,5.754625608457411,0.32397741079330444,0.016630731523036957,0.3406081423163414,0.38454392552375793,0.1607428640127182,0.5452867895364761,,
x02806-1,23,8SVR,WT1,10.0,0.43478260869565216,template_transferred,0.06146885509980725,0.3146314322948456,0.1719261109828949,0.4865575432777405,0.45277953147888184,0.08687762171030045,0.5396571531891823,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,boltz_model_0,4.660436970181478,0.30442532896995544,0.0396699495613575,0.34409527853131294,0.29107242822647095,0.1284901201725006,0.41956254839897156,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,boltz_model_1,4.546697789645599,0.31941404938697815,0.03200409188866615,0.3514181412756443,0.28418299555778503,0.12729045748710632,0.41147345304489136,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,boltz_model_2,4.606537764701841,0.29894140362739563,0.04179951921105385,0.3407409228384495,0.26916393637657166,0.13167449831962585,0.4008384346961975,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,boltz_model_3,4.672521194974751,0.31336382031440735,0.0374113991856575,0.35077521950006485,0.25895947217941284,0.12669280171394348,0.3856522738933563,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,boltz_model_4,4.660916609748057,0.33480212092399597,0.05058088153600693,0.3853830024600029,0.2656759023666382,0.12417995184659958,0.38985585421323776,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,gnina_refined,4.556137683666418,0.2860743999481201,0.047557588666677475,0.3336319886147976,0.2810623347759247,0.13159692287445068,0.41265925765037537,,
x02813-1,23,9FZG,A1IHA,12.0,0.5217391304347826,template_transferred,0.08969443216982549,0.2152605950832367,0.1086421087384224,0.3239027038216591,0.27080097794532776,0.15630587935447693,0.4271068572998047,,
x02819-1,20,8EQZ,WQB,13.0,0.65,boltz_model_0,7.380023685686882,0.3510725796222687,0.01625918038189411,0.3673317600041628,0.5581489205360413,0.3186594545841217,0.876808375120163,,
x02819-1,20,8EQZ,WQB,13.0,0.65,boltz_model_1,7.557715997594191,0.36046719551086426,0.0270908884704113,0.38755808398127556,0.573941707611084,0.33522555232048035,0.9091672599315643,,
x02819-1,20,8EQZ,WQB,13.0,0.65,boltz_model_2,7.387919649531506,0.36313313245773315,0.03285376355051994,0.3959868960082531,0.5803482532501221,0.3379925489425659,0.918340802192688,,
x02819-1,20,8EQZ,WQB,13.0,0.65,boltz_model_3,7.300608595749439,0.3841019868850708,0.04149109125137329,0.4255930781364441,0.5687581896781921,0.2848421633243561,0.8536003530025482,,
