source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,positive_delta_x_member_range_low_hard_q70,0.25,0.39066443810325546,-0.0007795564842338343,0.8495028057611577,0.0004720769604201758,0.34106280193236715,0.3489278752436647,0.008933623720570966,0.03361548905097091,0.09798039848300988,0.9995744163424127,-0.06454666674889575,-0.2610005281607793,-0.03825578859645119,-0.1344946121039134
seed10_top500_minus_current_raw,hba_high_hard_q70,0.15,0.3906657747225085,-0.0007782198649807781,0.8501751358414207,0.001144407040683193,0.4963768115942029,0.49707602339181284,0.008508159539856924,0.027376782265048232,0.09707147086165069,0.9997335213438917,-0.09594190615508426,-0.43083800655254356,-0.06578226814725793,-0.2636732444182289
optuna_top500_minus_current_raw,tpsa_low_hard_q30,0.15,0.3906659172922173,-0.0007780772952720172,0.8496026225013685,0.0005718937006310432,0.3060386473429952,0.22417153996101363,0.0038634052232300008,0.016446322084951608,0.06326756683980594,0.9998357396409312,0.03933075702522729,0.27079637442223425,0.056689429617057224,0.34994130842242993
optuna_top500_minus_current_raw,positive_delta_x_hba_low_hard_q20,0.25,0.39066702836838496,-0.0007769662191043358,0.8494613597646831,0.00043063096394557743,0.10458937198067633,0.09941520467836257,0.0029969170080811507,0.0,0.07288921959951455,0.9997683644503609,0.023730936084382207,0.1666915943829078,0.0341680984917065,0.20755376623295368
seed10_top500_minus_current_raw,positive_delta_x_abs_family_gap_high_soft_q20,0.15,0.39066813754097773,-0.0007758570465115633,0.8499577011723345,0.0009269723715970013,0.13213984240420437,0.14836568400929578,0.002755323778299569,0.009755632539184234,0.05404863465291232,0.9999269361389859,-0.02706738954903554,-0.28850388221439505,-0.016192632543384485,-0.15125796890490184
seed10_top500_minus_current_raw,logp_high_soft_q20,0.15,0.3906688792415825,-0.0007751153459067961,0.8500564983993769,0.0010257695986394255,0.3941388174355124,0.3616969869197412,0.006272203692219943,0.016665949895600822,0.06112668693360668,0.9998456059287325,-0.06718096979042436,-0.4567213674773451,-0.04279667498114166,-0.25932802841430824
seed10_top500_minus_current_raw,positive_delta_x_logp_high_soft_q30,0.25,0.39066936848154615,-0.0007746261059431436,0.8500709788348565,0.0010402500341190057,0.1694497443500012,0.16020593496766986,0.004587961890934274,0.018498519769763716,0.06511580809804052,0.9998644496495781,-0.02953003672439289,-0.19138296868167257,-0.012929232991207015,-0.06934966607557944
optuna_top500_minus_current_raw,num_heavy_atoms_low_soft_q70,0.25,0.3906694953373512,-0.0007744992501381165,0.8496183975164788,0.0005876687157413407,0.21088814567075437,0.1898335582546109,0.005736374965885116,0.01565027446527268,0.04652385458831221,0.9998754714485631,0.061539393957487455,0.4615595621132313,0.08935940386268888,0.6007490229008295
optuna_top500_minus_current_raw,logp_low_hard_q30,0.25,0.39067147708402683,-0.0007725175034624665,0.8496028711012454,0.0005721423005079496,0.3,0.30214424951267055,0.009219976467713244,0.03691345906310694,0.11813911730582483,0.9996950339329194,0.10621223739433454,0.3493917725178689,0.15613312456167563,0.4643761265035126
seed10_top500_minus_current_raw,num_heteroatoms_low_soft_q80,0.25,0.39067152109238007,-0.0007724734951092271,0.8498873896015203,0.000856660800782838,0.34521739130434786,0.2686159844054581,0.00733710514071045,0.020719269917475993,0.07917799626699029,0.9997776974253079,-0.060609075161184085,-0.33528219281727095,-0.03436871736428878,-0.17036476041600124
seed10_top500_minus_current_raw,positive_delta_x_hbd_high_hard_q70,0.35,0.3906720907039764,-0.0007719038835128922,0.8507041259385442,0.0016733971378066759,0.16280193236714977,0.13450292397660818,0.005881814456925749,0.015558365050485539,0.1371725578762133,0.9994292663606164,-0.07232898497090876,-0.25667148811104523,-0.0516912015451793,-0.16298668787152754
seed10_top500_minus_current_raw,positive_delta_x_hbd_high_hard_q80,0.35,0.3906720907039764,-0.0007719038835128922,0.8507041259385442,0.0016733971378066759,0.16280193236714977,0.13450292397660818,0.005881814456925749,0.015558365050485539,0.1371725578762133,0.9994292663606164,-0.07232898497090876,-0.25667148811104523,-0.0516912015451793,-0.16298668787152754
seed10_top500_minus_current_raw,positive_delta_x_hba_high_hard_q70,0.15,0.3906724369610143,-0.0007715576264750168,0.8500848327817347,0.0010541039809972563,0.24057971014492754,0.21637426900584794,0.0037274610167205868,0.014512768877184268,0.05404863465291232,0.9998609831160263,-0.04318426783614447,-0.3188757130297438,-0.028915942375901938,-0.18897189416172383
seed10_top500_minus_current_raw,num_heavy_atoms_high_soft_q70,0.5,0.39067306100602894,-0.0007709335814603535,0.8498797059204969,0.0008489771197593976,0.14487922705314007,0.0756335282651072,0.005002281409432419,0.013372730881553177,0.14085797415533996,0.9996656128404671,-0.057540792870126006,-0.22716242044989793,-0.021267854075747314,-0.07382274860870625
optuna_top500_minus_current_raw,hba_low_soft_q70,0.15,0.39067309416680096,-0.0007709004206883363,0.8496103525200561,0.0005796237193186338,0.28486312399355873,0.23586744639376217,0.00445539445589431,0.014305243262136003,0.04373353175970873,0.9998827600575696,0.041250576260154104,0.34400803592630413,0.06404129859513634,0.47605898688956044
